'Time and date','I','aVL','ABP','PAP','CVP','PLETH','CO2'
'[16:39:54.402 01/04/1996]',0.100,0.071,135.100,55.371,39.913,0.038,42.717
'[16:39:54.404 01/04/1996]',0.096,0.071,135.100,55.371,39.913,0.038,42.717
'[16:39:54.406 01/04/1996]',0.091,0.071,135.100,55.371,39.913,0.038,42.717
'[16:39:54.408 01/04/1996]',0.087,0.061,131.650,55.071,39.975,0.044,42.783
'[16:39:54.410 01/04/1996]',0.083,0.051,131.650,55.071,39.975,0.044,42.783
'[16:39:54.412 01/04/1996]',0.078,0.051,131.650,55.071,39.975,0.044,42.783
'[16:39:54.414 01/04/1996]',0.074,0.051,131.650,55.071,39.975,0.044,42.783
'[16:39:54.416 01/04/1996]',0.069,0.061,127.500,55.071,40.087,0.053,42.883
'[16:39:54.418 01/04/1996]',0.064,0.061,127.500,55.071,40.087,0.053,42.883
'[16:39:54.420 01/04/1996]',0.058,0.061,127.500,55.071,40.087,0.053,42.883
'[16:39:54.422 01/04/1996]',0.051,0.051,127.500,55.071,40.087,0.053,42.883
'[16:39:54.424 01/04/1996]',0.044,0.051,123.000,54.721,40.388,0.061,42.983
'[16:39:54.426 01/04/1996]',0.037,0.051,123.000,54.721,40.388,0.061,42.983
'[16:39:54.428 01/04/1996]',0.031,0.041,123.000,54.721,40.388,0.061,42.983
'[16:39:54.430 01/04/1996]',0.024,0.031,123.000,54.721,40.388,0.061,42.983
'[16:39:54.432 01/04/1996]',0.020,0.021,118.500,53.770,40.800,0.065,43.083
'[16:39:54.434 01/04/1996]',0.016,0.011,118.500,53.770,40.800,0.065,43.083
'[16:39:54.436 01/04/1996]',0.014,0.001,118.500,53.770,40.800,0.065,43.083
'[16:39:54.438 01/04/1996]',0.012,0.001,118.500,53.770,40.800,0.065,43.083
'[16:39:54.440 01/04/1996]',0.012,0.001,113.950,52.243,41.212,0.068,43.083
'[16:39:54.442 01/04/1996]',0.012,0.001,113.950,52.243,41.212,0.068,43.083
'[16:39:54.444 01/04/1996]',0.012,0.011,113.950,52.243,41.212,0.068,43.083
'[16:39:54.446 01/04/1996]',0.011,0.021,113.950,52.243,41.212,0.068,43.083
'[16:39:54.448 01/04/1996]',0.010,0.021,109.500,50.442,41.500,0.070,43.133
'[16:39:54.450 01/04/1996]',0.009,0.021,109.500,50.442,41.500,0.070,43.133
'[16:39:54.452 01/04/1996]',0.008,0.021,109.500,50.442,41.500,0.070,43.133
'[16:39:54.454 01/04/1996]',0.006,0.021,109.500,50.442,41.500,0.070,43.133
'[16:39:54.456 01/04/1996]',0.005,0.021,105.150,48.741,41.612,0.070,43.183
'[16:39:54.458 01/04/1996]',0.004,0.011,105.150,48.741,41.612,0.070,43.183
'[16:39:54.460 01/04/1996]',0.003,0.011,105.150,48.741,41.612,0.070,43.183
'[16:39:54.462 01/04/1996]',0.003,0.001,105.150,48.741,41.612,0.070,43.183
'[16:39:54.464 01/04/1996]',0.003,0.011,101.100,47.439,41.500,0.068,43.233
'[16:39:54.466 01/04/1996]',0.003,0.011,101.100,47.439,41.500,0.068,43.233
'[16:39:54.468 01/04/1996]',0.002,0.011,101.100,47.439,41.500,0.068,43.233
'[16:39:54.470 01/04/1996]',0.002,0.011,101.100,47.439,41.500,0.068,43.233
'[16:39:54.472 01/04/1996]',0.000,0.021,97.400,47.214,41.325,0.047,43.233
'[16:39:54.474 01/04/1996]',-0.001,0.001,97.400,47.214,41.325,0.047,43.233
'[16:39:54.476 01/04/1996]',-0.002,0.011,97.400,47.214,41.325,0.047,43.233
'[16:39:54.478 01/04/1996]',-0.004,0.001,97.400,47.214,41.325,0.047,43.233
'[16:39:54.480 01/04/1996]',-0.004,0.011,94.100,48.265,41.325,0.038,43.267
'[16:39:54.482 01/04/1996]',-0.004,0.011,94.100,48.265,41.325,0.038,43.267
'[16:39:54.484 01/04/1996]',-0.003,0.011,94.100,48.265,41.325,0.038,43.267
'[16:39:54.486 01/04/1996]',-0.002,0.011,94.100,48.265,41.325,0.038,43.267
'[16:39:54.488 01/04/1996]',-0.002,0.011,91.250,50.192,41.500,0.024,43.300
'[16:39:54.490 01/04/1996]',-0.002,0.001,91.250,50.192,41.500,0.024,43.300
'[16:39:54.492 01/04/1996]',-0.003,0.001,91.250,50.192,41.500,0.024,43.300
'[16:39:54.494 01/04/1996]',-0.004,0.001,91.250,50.192,41.500,0.024,43.300
'[16:39:54.496 01/04/1996]',-0.005,0.001,89.150,52.419,41.675,0.011,43.333
'[16:39:54.498 01/04/1996]',-0.007,0.001,89.150,52.419,41.675,0.011,43.333
'[16:39:54.500 01/04/1996]',-0.009,0.001,89.150,52.419,41.675,0.011,43.333
'[16:39:54.502 01/04/1996]',-0.011,0.001,89.150,52.419,41.675,0.011,43.333
'[16:39:54.504 01/04/1996]',-0.012,-0.009,87.750,54.595,41.913,-0.009,43.333
'[16:39:54.506 01/04/1996]',-0.012,-0.019,87.750,54.595,41.913,-0.009,43.333
'[16:39:54.508 01/04/1996]',-0.012,-0.019,87.750,54.595,41.913,-0.009,43.333
'[16:39:54.510 01/04/1996]',-0.011,-0.019,87.750,54.595,41.913,-0.009,43.333
'[16:39:54.512 01/04/1996]',-0.010,0.001,87.400,56.247,42.150,-0.026,43.383
'[16:39:54.514 01/04/1996]',-0.009,0.001,87.400,56.247,42.150,-0.026,43.383
'[16:39:54.516 01/04/1996]',-0.008,0.001,87.400,56.247,42.150,-0.026,43.383
'[16:39:54.518 01/04/1996]',-0.007,0.001,87.400,56.247,42.150,-0.026,43.383
'[16:39:54.520 01/04/1996]',-0.006,0.001,88.450,56.997,42.325,-0.041,43.433
'[16:39:54.522 01/04/1996]',-0.004,-0.009,88.450,56.997,42.325,-0.041,43.433
'[16:39:54.524 01/04/1996]',-0.002,-0.019,88.450,56.997,42.325,-0.041,43.433
'[16:39:54.526 01/04/1996]',0.001,-0.009,88.450,56.997,42.325,-0.041,43.433
'[16:39:54.528 01/04/1996]',0.005,0.001,91.150,56.647,42.263,-0.050,43.483
'[16:39:54.530 01/04/1996]',0.009,0.001,91.150,56.647,42.263,-0.050,43.483
'[16:39:54.532 01/04/1996]',0.012,0.011,91.150,56.647,42.263,-0.050,43.483
'[16:39:54.534 01/04/1996]',0.015,0.011,91.150,56.647,42.263,-0.050,43.483
'[16:39:54.536 01/04/1996]',0.016,0.011,95.000,55.421,42.025,-0.061,43.517
'[16:39:54.538 01/04/1996]',0.017,0.021,95.000,55.421,42.025,-0.061,43.517
'[16:39:54.540 01/04/1996]',0.016,0.011,95.000,55.421,42.025,-0.061,43.517
'[16:39:54.542 01/04/1996]',0.015,0.001,95.000,55.421,42.025,-0.061,43.517
'[16:39:54.544 01/04/1996]',0.014,0.001,99.100,53.770,41.962,-0.067,43.583
'[16:39:54.546 01/04/1996]',0.013,0.001,99.100,53.770,41.962,-0.067,43.583
'[16:39:54.548 01/04/1996]',0.013,0.001,99.100,53.770,41.962,-0.067,43.583
'[16:39:54.550 01/04/1996]',0.013,0.001,99.100,53.770,41.962,-0.067,43.583
'[16:39:54.552 01/04/1996]',0.013,-0.009,102.850,51.968,42.087,-0.064,43.650
'[16:39:54.554 01/04/1996]',0.013,-0.009,102.850,51.968,42.087,-0.064,43.650
'[16:39:54.556 01/04/1996]',0.013,-0.009,102.850,51.968,42.087,-0.064,43.650
'[16:39:54.558 01/04/1996]',0.013,-0.009,102.850,51.968,42.087,-0.064,43.650
'[16:39:54.560 01/04/1996]',0.012,0.001,106.250,50.442,42.325,-0.061,43.717
'[16:39:54.562 01/04/1996]',0.012,0.001,106.250,50.442,42.325,-0.061,43.717
'[16:39:54.564 01/04/1996]',0.010,0.001,106.250,50.442,42.325,-0.061,43.717
'[16:39:54.566 01/04/1996]',0.009,0.001,106.250,50.442,42.325,-0.061,43.717
'[16:39:54.568 01/04/1996]',0.006,0.001,109.800,49.316,42.612,-0.056,43.733
'[16:39:54.570 01/04/1996]',0.004,0.001,109.800,49.316,42.612,-0.056,43.733
'[16:39:54.572 01/04/1996]',0.001,0.001,109.800,49.316,42.612,-0.056,43.733
'[16:39:54.574 01/04/1996]',-0.003,0.001,109.800,49.316,42.612,-0.056,43.733
'[16:39:54.576 01/04/1996]',-0.007,0.001,112.900,48.490,42.850,-0.044,43.800
'[16:39:54.578 01/04/1996]',-0.011,0.001,112.900,48.490,42.850,-0.044,43.800
'[16:39:54.580 01/04/1996]',-0.015,0.001,112.900,48.490,42.850,-0.044,43.800
'[16:39:54.582 01/04/1996]',-0.019,0.001,112.900,48.490,42.850,-0.044,43.800
'[16:39:54.584 01/04/1996]',-0.021,-0.009,115.300,47.439,43.025,-0.035,43.867
'[16:39:54.586 01/04/1996]',-0.024,-0.019,115.300,47.439,43.025,-0.035,43.867
'[16:39:54.588 01/04/1996]',-0.025,-0.019,115.300,47.439,43.025,-0.035,43.867
'[16:39:54.590 01/04/1996]',-0.027,-0.019,115.300,47.439,43.025,-0.035,43.867
'[16:39:54.592 01/04/1996]',-0.027,-0.009,116.750,45.913,43.025,-0.026,43.933
'[16:39:54.594 01/04/1996]',-0.028,-0.009,116.750,45.913,43.025,-0.026,43.933
'[16:39:54.596 01/04/1996]',-0.028,0.001,116.750,45.913,43.025,-0.026,43.933
'[16:39:54.598 01/04/1996]',-0.029,0.001,116.750,45.913,43.025,-0.026,43.933
'[16:39:54.600 01/04/1996]',-0.031,0.001,117.050,44.387,42.675,-0.015,43.950
'[16:39:54.602 01/04/1996]',-0.032,0.001,117.050,44.387,42.675,-0.015,43.950
'[16:39:54.604 01/04/1996]',-0.035,0.001,117.050,44.387,42.675,-0.015,43.950
'[16:39:54.606 01/04/1996]',-0.037,0.001,117.050,44.387,42.675,-0.015,43.950
'[16:39:54.608 01/04/1996]',-0.040,0.001,115.650,43.336,42.325,-0.009,43.967
'[16:39:54.610 01/04/1996]',-0.043,0.001,115.650,43.336,42.325,-0.009,43.967
'[16:39:54.612 01/04/1996]',-0.044,0.001,115.650,43.336,42.325,-0.009,43.967
'[16:39:54.614 01/04/1996]',-0.045,0.001,115.650,43.336,42.325,-0.009,43.967
'[16:39:54.616 01/04/1996]',-0.044,0.001,112.250,42.986,42.200,0.000,43.983
'[16:39:54.618 01/04/1996]',-0.042,0.001,112.250,42.986,42.200,0.000,43.983
'[16:39:54.620 01/04/1996]',-0.040,-0.009,112.250,42.986,42.200,0.000,43.983
'[16:39:54.622 01/04/1996]',-0.038,-0.019,112.250,42.986,42.200,0.000,43.983
'[16:39:54.624 01/04/1996]',-0.037,0.001,107.550,42.936,42.263,0.009,44.000
'[16:39:54.626 01/04/1996]',-0.035,0.001,107.550,42.936,42.263,0.009,44.000
'[16:39:54.628 01/04/1996]',-0.035,0.001,107.550,42.936,42.263,0.009,44.000
'[16:39:54.630 01/04/1996]',-0.035,0.001,107.550,42.936,42.263,0.009,44.000
'[16:39:54.632 01/04/1996]',-0.037,0.001,103.200,42.761,42.200,0.015,44.000
'[16:39:54.634 01/04/1996]',-0.039,0.001,103.200,42.761,42.200,0.015,44.000
'[16:39:54.636 01/04/1996]',-0.043,0.001,103.200,42.761,42.200,0.015,44.000
'[16:39:54.638 01/04/1996]',-0.046,-0.009,103.200,42.761,42.200,0.015,44.000
'[16:39:54.640 01/04/1996]',-0.049,0.001,100.150,42.635,42.150,0.018,44.017
'[16:39:54.642 01/04/1996]',-0.052,0.001,100.150,42.635,42.150,0.018,44.017
'[16:39:54.644 01/04/1996]',-0.055,0.001,100.150,42.635,42.150,0.018,44.017
'[16:39:54.646 01/04/1996]',-0.057,-0.009,100.150,42.635,42.150,0.018,44.017
'[16:39:54.648 01/04/1996]',-0.058,-0.019,98.550,42.686,42.087,0.024,44.033
'[16:39:54.650 01/04/1996]',-0.059,-0.019,98.550,42.686,42.087,0.024,44.033
'[16:39:54.652 01/04/1996]',-0.058,-0.029,98.550,42.686,42.087,0.024,44.033
'[16:39:54.654 01/04/1996]',-0.057,-0.050,98.550,42.686,42.087,0.024,44.033
'[16:39:54.656 01/04/1996]',-0.052,-0.040,97.750,42.986,42.087,0.024,44.050
'[16:39:54.658 01/04/1996]',-0.048,-0.019,97.750,42.986,42.087,0.024,44.050
'[16:39:54.660 01/04/1996]',-0.038,-0.019,97.750,42.986,42.087,0.024,44.050
'[16:39:54.662 01/04/1996]',-0.028,0.001,97.750,42.986,42.087,0.024,44.050
'[16:39:54.664 01/04/1996]',-0.010,0.011,97.500,43.586,42.150,0.024,44.100
'[16:39:54.666 01/04/1996]',0.007,0.021,97.500,43.586,42.150,0.024,44.100
'[16:39:54.668 01/04/1996]',0.034,0.031,97.500,43.586,42.150,0.024,44.100
'[16:39:54.670 01/04/1996]',0.061,0.041,97.500,43.586,42.150,0.024,44.100
'[16:39:54.672 01/04/1996]',0.096,0.051,97.300,44.512,41.850,0.021,44.150
'[16:39:54.674 01/04/1996]',0.131,0.071,97.300,44.512,41.850,0.021,44.150
'[16:39:54.676 01/04/1996]',0.167,0.112,97.300,44.512,41.850,0.021,44.150
'[16:39:54.678 01/04/1996]',0.202,0.162,97.300,44.512,41.850,0.021,44.150
'[16:39:54.680 01/04/1996]',0.226,0.223,96.950,45.388,41.263,0.015,44.200
'[16:39:54.682 01/04/1996]',0.249,0.284,96.950,45.388,41.263,0.015,44.200
'[16:39:54.684 01/04/1996]',0.250,0.334,96.950,45.388,41.263,0.015,44.200
'[16:39:54.686 01/04/1996]',0.252,0.374,96.950,45.388,41.263,0.015,44.200
'[16:39:54.688 01/04/1996]',0.228,0.395,96.250,45.738,41.025,0.006,44.250
'[16:39:54.690 01/04/1996]',0.204,0.374,96.250,45.738,41.025,0.006,44.250
'[16:39:54.692 01/04/1996]',0.164,0.334,96.250,45.738,41.025,0.006,44.250
'[16:39:54.694 01/04/1996]',0.124,0.293,96.250,45.738,41.025,0.006,44.250
'[16:39:54.696 01/04/1996]',0.082,0.243,95.250,45.563,41.562,-0.006,44.233
'[16:39:54.698 01/04/1996]',0.039,0.152,95.250,45.563,41.562,-0.006,44.233
'[16:39:54.700 01/04/1996]',0.006,0.071,95.250,45.563,41.562,-0.006,44.233
'[16:39:54.702 01/04/1996]',-0.027,0.001,95.250,45.563,41.562,-0.006,44.233
'[16:39:54.704 01/04/1996]',-0.048,-0.050,94.150,44.862,42.087,-0.015,44.217
'[16:39:54.706 01/04/1996]',-0.069,-0.090,94.150,44.862,42.087,-0.015,44.217
'[16:39:54.708 01/04/1996]',-0.084,-0.100,94.150,44.862,42.087,-0.015,44.217
'[16:39:54.710 01/04/1996]',-0.098,-0.080,94.150,44.862,42.087,-0.015,44.217
'[16:39:54.712 01/04/1996]',-0.112,-0.070,93.550,43.761,41.913,-0.026,44.200
'[16:39:54.714 01/04/1996]',-0.126,-0.060,93.550,43.761,41.913,-0.026,44.200
'[16:39:54.716 01/04/1996]',-0.145,-0.060,93.550,43.761,41.913,-0.026,44.200
'[16:39:54.718 01/04/1996]',-0.163,-0.050,93.550,43.761,41.913,-0.026,44.200
'[16:39:54.720 01/04/1996]',-0.185,-0.060,93.650,42.686,41.388,-0.038,44.183
'[16:39:54.722 01/04/1996]',-0.207,-0.070,93.650,42.686,41.388,-0.038,44.183
'[16:39:54.724 01/04/1996]',-0.229,-0.090,93.650,42.686,41.388,-0.038,44.183
'[16:39:54.726 01/04/1996]',-0.251,-0.100,93.650,42.686,41.388,-0.038,44.183
'[16:39:54.728 01/04/1996]',-0.269,-0.131,93.650,42.285,41.263,-0.050,44.150
'[16:39:54.730 01/04/1996]',-0.287,-0.151,93.650,42.285,41.263,-0.050,44.150
'[16:39:54.732 01/04/1996]',-0.300,-0.171,93.650,42.285,41.263,-0.050,44.150
'[16:39:54.734 01/04/1996]',-0.313,-0.181,93.650,42.285,41.263,-0.050,44.150
'[16:39:54.736 01/04/1996]',-0.322,-0.201,93.000,42.635,41.562,-0.056,44.167
'[16:39:54.738 01/04/1996]',-0.330,-0.211,93.000,42.635,41.562,-0.056,44.167
'[16:39:54.740 01/04/1996]',-0.334,-0.222,93.000,42.635,41.562,-0.056,44.167
'[16:39:54.742 01/04/1996]',-0.338,-0.222,93.000,42.635,41.562,-0.056,44.167
'[16:39:54.744 01/04/1996]',-0.335,-0.222,91.900,43.761,41.788,-0.061,44.183
'[16:39:54.746 01/04/1996]',-0.333,-0.232,91.900,43.761,41.788,-0.061,44.183
'[16:39:54.748 01/04/1996]',-0.320,-0.232,91.900,43.761,41.788,-0.061,44.183
'[16:39:54.750 01/04/1996]',-0.308,-0.242,91.900,43.761,41.788,-0.061,44.183
'[16:39:54.752 01/04/1996]',-0.286,-0.232,91.150,45.213,41.562,-0.061,44.200
'[16:39:54.754 01/04/1996]',-0.264,-0.222,91.150,45.213,41.562,-0.061,44.200
'[16:39:54.756 01/04/1996]',-0.235,-0.191,91.150,45.213,41.562,-0.061,44.200
'[16:39:54.758 01/04/1996]',-0.206,-0.161,91.150,45.213,41.562,-0.061,44.200
'[16:39:54.760 01/04/1996]',-0.176,-0.141,91.150,46.614,41.212,-0.061,44.217
'[16:39:54.762 01/04/1996]',-0.146,-0.121,91.150,46.614,41.212,-0.061,44.217
'[16:39:54.764 01/04/1996]',-0.119,-0.090,91.150,46.614,41.212,-0.061,44.217
'[16:39:54.766 01/04/1996]',-0.092,-0.070,91.150,46.614,41.212,-0.061,44.217
'[16:39:54.768 01/04/1996]',-0.070,-0.050,91.800,47.515,40.975,-0.061,44.267
'[16:39:54.770 01/04/1996]',-0.049,-0.019,91.800,47.515,40.975,-0.061,44.267
'[16:39:54.772 01/04/1996]',-0.034,-0.009,91.800,47.515,40.975,-0.061,44.267
'[16:39:54.774 01/04/1996]',-0.020,0.001,91.800,47.515,40.975,-0.061,44.267
'[16:39:54.776 01/04/1996]',-0.011,0.011,92.900,48.040,40.975,-0.056,44.317
'[16:39:54.778 01/04/1996]',-0.003,0.021,92.900,48.040,40.975,-0.056,44.317
'[16:39:54.780 01/04/1996]',0.002,0.021,92.900,48.040,40.975,-0.056,44.317
'[16:39:54.782 01/04/1996]',0.006,0.021,92.900,48.040,40.975,-0.056,44.317
'[16:39:54.784 01/04/1996]',0.009,0.021,94.150,48.791,41.150,-0.044,44.367
'[16:39:54.786 01/04/1996]',0.012,0.021,94.150,48.791,41.150,-0.044,44.367
'[16:39:54.788 01/04/1996]',0.015,0.021,94.150,48.791,41.150,-0.044,44.367
'[16:39:54.790 01/04/1996]',0.018,0.021,94.150,48.791,41.150,-0.044,44.367
'[16:39:54.792 01/04/1996]',0.021,0.021,95.050,50.017,41.325,-0.044,44.483
'[16:39:54.794 01/04/1996]',0.024,0.031,95.050,50.017,41.325,-0.044,44.483
'[16:39:54.796 01/04/1996]',0.028,0.041,95.050,50.017,41.325,-0.044,44.483
'[16:39:54.798 01/04/1996]',0.031,0.051,95.050,50.017,41.325,-0.044,44.483
'[16:39:54.800 01/04/1996]',0.034,0.051,95.550,51.793,41.500,-0.035,44.650
'[16:39:54.802 01/04/1996]',0.037,0.051,95.550,51.793,41.500,-0.035,44.650
'[16:39:54.804 01/04/1996]',0.038,0.051,95.550,51.793,41.500,-0.035,44.650
'[16:39:54.806 01/04/1996]',0.039,0.051,95.550,51.793,41.500,-0.035,44.650
'[16:39:54.808 01/04/1996]',0.039,0.051,95.850,53.945,41.675,-0.029,44.817
'[16:39:54.810 01/04/1996]',0.038,0.061,95.850,53.945,41.675,-0.029,44.817
'[16:39:54.812 01/04/1996]',0.037,0.051,95.850,53.945,41.675,-0.029,44.817
'[16:39:54.814 01/04/1996]',0.036,0.051,95.850,53.945,41.675,-0.029,44.817
'[16:39:54.816 01/04/1996]',0.035,0.051,96.050,56.122,41.737,-0.029,44.983
'[16:39:54.818 01/04/1996]',0.034,0.041,96.050,56.122,41.737,-0.029,44.983
'[16:39:54.820 01/04/1996]',0.036,0.041,96.050,56.122,41.737,-0.029,44.983
'[16:39:54.822 01/04/1996]',0.037,0.041,96.050,56.122,41.737,-0.029,44.983
'[16:39:54.824 01/04/1996]',0.040,0.051,96.350,57.698,41.788,-0.032,45.017
'[16:39:54.826 01/04/1996]',0.043,0.041,96.350,57.698,41.788,-0.032,45.017
'[16:39:54.828 01/04/1996]',0.045,0.041,96.350,57.698,41.788,-0.032,45.017
'[16:39:54.830 01/04/1996]',0.048,0.051,96.350,57.698,41.788,-0.032,45.017
'[16:39:54.832 01/04/1996]',0.050,0.051,96.650,58.349,41.612,-0.038,45.100
'[16:39:54.834 01/04/1996]',0.052,0.051,96.650,58.349,41.612,-0.038,45.100
'[16:39:54.836 01/04/1996]',0.052,0.051,96.650,58.349,41.612,-0.038,45.100
'[16:39:54.838 01/04/1996]',0.052,0.051,96.650,58.349,41.612,-0.038,45.100
'[16:39:54.840 01/04/1996]',0.052,0.051,96.900,58.299,41.263,-0.044,45.183
'[16:39:54.842 01/04/1996]',0.051,0.051,96.900,58.299,41.263,-0.044,45.183
'[16:39:54.844 01/04/1996]',0.050,0.041,96.900,58.299,41.263,-0.044,45.183
'[16:39:54.846 01/04/1996]',0.049,0.041,96.900,58.299,41.263,-0.044,45.183
'[16:39:54.848 01/04/1996]',0.048,0.041,97.200,57.948,40.737,-0.052,45.267
'[16:39:54.850 01/04/1996]',0.047,0.041,97.200,57.948,40.737,-0.052,45.267
'[16:39:54.852 01/04/1996]',0.047,0.051,97.200,57.948,40.737,-0.052,45.267
'[16:39:54.854 01/04/1996]',0.047,0.051,97.200,57.948,40.737,-0.052,45.267
'[16:39:54.856 01/04/1996]',0.048,0.051,97.950,57.598,40.275,-0.067,45.317
'[16:39:54.858 01/04/1996]',0.048,0.041,97.950,57.598,40.275,-0.067,45.317
'[16:39:54.860 01/04/1996]',0.049,0.041,97.950,57.598,40.275,-0.067,45.317
'[16:39:54.862 01/04/1996]',0.050,0.031,97.950,57.598,40.275,-0.067,45.317
'[16:39:54.864 01/04/1996]',0.052,0.031,99.750,57.648,40.150,-0.079,45.367
'[16:39:54.866 01/04/1996]',0.055,0.031,99.750,57.648,40.150,-0.079,45.367
'[16:39:54.868 01/04/1996]',0.059,0.041,99.750,57.648,40.150,-0.079,45.367
'[16:39:54.870 01/04/1996]',0.063,0.041,99.750,57.648,40.150,-0.079,45.367
'[16:39:54.872 01/04/1996]',0.067,0.041,103.050,58.424,40.275,-0.085,45.417
'[16:39:54.874 01/04/1996]',0.070,0.051,103.050,58.424,40.275,-0.085,45.417
'[16:39:54.876 01/04/1996]',0.071,0.051,103.050,58.424,40.275,-0.085,45.417
'[16:39:54.878 01/04/1996]',0.073,0.051,103.050,58.424,40.275,-0.085,45.417
'[16:39:54.880 01/04/1996]',0.074,0.051,107.650,59.750,40.450,-0.090,45.467
'[16:39:54.882 01/04/1996]',0.074,0.041,107.650,59.750,40.450,-0.090,45.467
'[16:39:54.884 01/04/1996]',0.076,0.041,107.650,59.750,40.450,-0.090,45.467
'[16:39:54.886 01/04/1996]',0.078,0.041,107.650,59.750,40.450,-0.090,45.467
'[16:39:54.888 01/04/1996]',0.082,0.041,112.950,61.001,40.800,-0.097,45.400
'[16:39:54.890 01/04/1996]',0.086,0.031,112.950,61.001,40.800,-0.097,45.400
'[16:39:54.892 01/04/1996]',0.092,0.031,112.950,61.001,40.800,-0.097,45.400
'[16:39:54.894 01/04/1996]',0.098,0.041,112.950,61.001,40.800,-0.097,45.400
'[16:39:54.896 01/04/1996]',0.105,0.051,118.450,61.877,41.438,-0.093,45.367
'[16:39:54.898 01/04/1996]',0.113,0.061,118.450,61.877,41.438,-0.093,45.367
'[16:39:54.900 01/04/1996]',0.119,0.071,118.450,61.877,41.438,-0.093,45.367
'[16:39:54.902 01/04/1996]',0.126,0.082,118.450,61.877,41.438,-0.093,45.367
'[16:39:54.904 01/04/1996]',0.130,0.082,123.600,62.177,42.325,-0.079,45.333
'[16:39:54.906 01/04/1996]',0.135,0.082,123.600,62.177,42.325,-0.079,45.333
'[16:39:54.908 01/04/1996]',0.137,0.071,123.600,62.177,42.325,-0.079,45.333
'[16:39:54.910 01/04/1996]',0.140,0.082,123.600,62.177,42.325,-0.079,45.333
'[16:39:54.912 01/04/1996]',0.141,0.092,128.100,62.052,43.025,-0.064,45.300
'[16:39:54.914 01/04/1996]',0.143,0.102,128.100,62.052,43.025,-0.064,45.300
'[16:39:54.916 01/04/1996]',0.144,0.102,128.100,62.052,43.025,-0.064,45.300
'[16:39:54.918 01/04/1996]',0.144,0.102,128.100,62.052,43.025,-0.064,45.300
'[16:39:54.920 01/04/1996]',0.144,0.102,132.700,61.576,43.487,-0.044,45.217
'[16:39:54.922 01/04/1996]',0.144,0.102,132.700,61.576,43.487,-0.044,45.217
'[16:39:54.924 01/04/1996]',0.143,0.102,132.700,61.576,43.487,-0.044,45.217
'[16:39:54.926 01/04/1996]',0.142,0.102,132.700,61.576,43.487,-0.044,45.217
'[16:39:54.928 01/04/1996]',0.141,0.102,137.950,60.525,43.725,-0.024,45.183
'[16:39:54.930 01/04/1996]',0.140,0.102,137.950,60.525,43.725,-0.024,45.183
'[16:39:54.932 01/04/1996]',0.139,0.102,137.950,60.525,43.725,-0.024,45.183
'[16:39:54.934 01/04/1996]',0.138,0.102,137.950,60.525,43.725,-0.024,45.183
'[16:39:54.936 01/04/1996]',0.136,0.102,142.300,59.049,43.550,0.006,45.150
'[16:39:54.938 01/04/1996]',0.135,0.102,142.300,59.049,43.550,0.006,45.150
'[16:39:54.940 01/04/1996]',0.133,0.092,142.300,59.049,43.550,0.006,45.150
'[16:39:54.942 01/04/1996]',0.132,0.092,142.300,59.049,43.550,0.006,45.150
'[16:39:54.944 01/04/1996]',0.131,0.102,142.700,57.823,42.788,0.029,45.117
'[16:39:54.946 01/04/1996]',0.129,0.102,142.700,57.823,42.788,0.029,45.117
'[16:39:54.948 01/04/1996]',0.127,0.112,142.700,57.823,42.788,0.029,45.117
'[16:39:54.950 01/04/1996]',0.124,0.102,142.700,57.823,42.788,0.029,45.117
'[16:39:54.952 01/04/1996]',0.120,0.102,138.300,57.598,41.612,0.052,45.117
'[16:39:54.954 01/04/1996]',0.115,0.102,138.300,57.598,41.612,0.052,45.117
'[16:39:54.956 01/04/1996]',0.110,0.102,138.300,57.598,41.612,0.052,45.117
'[16:39:54.958 01/04/1996]',0.105,0.102,138.300,57.598,41.612,0.052,45.117
'[16:39:54.960 01/04/1996]',0.099,0.102,131.700,58.424,40.625,0.068,45.117
'[16:39:54.962 01/04/1996]',0.094,0.102,131.700,58.424,40.625,0.068,45.117
'[16:39:54.964 01/04/1996]',0.088,0.092,131.700,58.424,40.625,0.068,45.117
'[16:39:54.966 01/04/1996]',0.082,0.082,131.700,58.424,40.625,0.068,45.117
'[16:39:54.968 01/04/1996]',0.078,0.071,125.800,59.525,40.150,0.079,45.117
'[16:39:54.970 01/04/1996]',0.073,0.071,125.800,59.525,40.150,0.079,45.117
'[16:39:54.972 01/04/1996]',0.070,0.051,125.800,59.525,40.150,0.079,45.117
'[16:39:54.974 01/04/1996]',0.066,0.051,125.800,59.525,40.150,0.079,45.117
'[16:39:54.976 01/04/1996]',0.063,0.051,121.950,59.925,39.975,0.082,45.117
'[16:39:54.978 01/04/1996]',0.059,0.051,121.950,59.925,39.975,0.082,45.117
'[16:39:54.980 01/04/1996]',0.056,0.051,121.950,59.925,39.975,0.082,45.117
'[16:39:54.982 01/04/1996]',0.053,0.051,121.950,59.925,39.975,0.082,45.117
'[16:39:54.984 01/04/1996]',0.050,0.051,119.750,58.999,40.087,0.082,45.100
'[16:39:54.986 01/04/1996]',0.046,0.051,119.750,58.999,40.087,0.082,45.100
'[16:39:54.988 01/04/1996]',0.043,0.041,119.750,58.999,40.087,0.082,45.100
'[16:39:54.990 01/04/1996]',0.039,0.051,119.750,58.999,40.087,0.082,45.100
'[16:39:54.992 01/04/1996]',0.035,0.051,117.850,56.547,40.737,0.076,45.133
