'Time and date','I','aVL','ABP','PAP','CVP','PLETH','CO2'
'[07:01:36.508 19/03/1996]',0.207,0.333,102.750,38.400,11.430,0.000,34.383
'[07:01:36.510 19/03/1996]',0.207,0.332,102.750,38.400,11.430,0.000,34.383
'[07:01:36.512 19/03/1996]',0.206,0.332,102.500,38.225,11.895,0.000,34.483
'[07:01:36.514 19/03/1996]',0.205,0.331,102.500,38.225,11.895,0.000,34.483
'[07:01:36.516 19/03/1996]',0.204,0.330,102.500,38.225,11.895,0.000,34.483
'[07:01:36.518 19/03/1996]',0.203,0.328,102.500,38.225,11.895,0.000,34.483
'[07:01:36.520 19/03/1996]',0.202,0.323,101.700,37.925,12.484,0.000,34.583
'[07:01:36.522 19/03/1996]',0.201,0.317,101.700,37.925,12.484,0.000,34.583
'[07:01:36.524 19/03/1996]',0.201,0.308,101.700,37.925,12.484,0.000,34.583
'[07:01:36.526 19/03/1996]',0.201,0.300,101.700,37.925,12.484,0.000,34.583
'[07:01:36.528 19/03/1996]',0.201,0.289,100.450,37.525,13.074,0.000,34.583
'[07:01:36.530 19/03/1996]',0.201,0.278,100.450,37.525,13.074,0.000,34.583
'[07:01:36.532 19/03/1996]',0.201,0.269,100.450,37.525,13.074,0.000,34.583
'[07:01:36.534 19/03/1996]',0.201,0.259,100.450,37.525,13.074,0.000,34.583
'[07:01:36.536 19/03/1996]',0.201,0.254,98.950,37.000,13.714,0.000,34.617
'[07:01:36.538 19/03/1996]',0.201,0.248,98.950,37.000,13.714,0.000,34.617
'[07:01:36.540 19/03/1996]',0.201,0.248,98.950,37.000,13.714,0.000,34.617
'[07:01:36.542 19/03/1996]',0.201,0.249,98.950,37.000,13.714,0.000,34.617
'[07:01:36.544 19/03/1996]',0.201,0.254,97.200,36.300,14.429,0.000,34.650
'[07:01:36.546 19/03/1996]',0.201,0.259,97.200,36.300,14.429,0.000,34.650
'[07:01:36.548 19/03/1996]',0.201,0.267,97.200,36.300,14.429,0.000,34.650
'[07:01:36.550 19/03/1996]',0.201,0.275,97.200,36.300,14.429,0.000,34.650
'[07:01:36.552 19/03/1996]',0.201,0.285,95.250,35.475,15.069,0.000,34.683
'[07:01:36.554 19/03/1996]',0.201,0.296,95.250,35.475,15.069,0.000,34.683
'[07:01:36.556 19/03/1996]',0.201,0.306,95.250,35.475,15.069,0.000,34.683
'[07:01:36.558 19/03/1996]',0.201,0.316,95.250,35.475,15.069,0.000,34.683
'[07:01:36.560 19/03/1996]',0.201,0.322,93.000,34.525,15.721,0.000,34.650
'[07:01:36.562 19/03/1996]',0.201,0.327,93.000,34.525,15.721,0.000,34.650
'[07:01:36.564 19/03/1996]',0.201,0.328,93.000,34.525,15.721,0.000,34.650
'[07:01:36.566 19/03/1996]',0.200,0.329,93.000,34.525,15.721,0.000,34.650
'[07:01:36.568 19/03/1996]',0.199,0.328,90.550,33.600,16.248,0.000,34.667
'[07:01:36.570 19/03/1996]',0.197,0.326,90.550,33.600,16.248,0.000,34.667
'[07:01:36.572 19/03/1996]',0.197,0.325,90.550,33.600,16.248,0.000,34.667
'[07:01:36.574 19/03/1996]',0.196,0.323,90.550,33.600,16.248,0.000,34.667
'[07:01:36.576 19/03/1996]',0.195,0.324,87.650,32.650,16.713,0.000,34.683
'[07:01:36.578 19/03/1996]',0.194,0.324,87.650,32.650,16.713,0.000,34.683
'[07:01:36.580 19/03/1996]',0.194,0.327,87.650,32.650,16.713,0.000,34.683
'[07:01:36.582 19/03/1996]',0.193,0.330,87.650,32.650,16.713,0.000,34.683
'[07:01:36.584 19/03/1996]',0.193,0.336,84.250,31.900,17.077,0.000,34.700
'[07:01:36.586 19/03/1996]',0.193,0.341,84.250,31.900,17.077,0.000,34.700
'[07:01:36.588 19/03/1996]',0.194,0.344,84.250,31.900,17.077,0.000,34.700
'[07:01:36.590 19/03/1996]',0.194,0.348,84.250,31.900,17.077,0.000,34.700
'[07:01:36.592 19/03/1996]',0.195,0.349,80.400,31.375,17.365,0.000,34.667
'[07:01:36.594 19/03/1996]',0.196,0.350,80.400,31.375,17.365,0.000,34.667
'[07:01:36.596 19/03/1996]',0.197,0.347,80.400,31.375,17.365,0.000,34.667
'[07:01:36.598 19/03/1996]',0.197,0.345,80.400,31.375,17.365,0.000,34.667
'[07:01:36.600 19/03/1996]',0.198,0.340,76.950,31.025,17.478,0.000,34.650
'[07:01:36.602 19/03/1996]',0.198,0.334,76.950,31.025,17.478,0.000,34.650
'[07:01:36.604 19/03/1996]',0.197,0.325,76.950,31.025,17.478,0.000,34.650
'[07:01:36.606 19/03/1996]',0.196,0.316,76.950,31.025,17.478,0.000,34.650
'[07:01:36.608 19/03/1996]',0.195,0.307,74.450,30.850,17.541,0.000,34.633
'[07:01:36.610 19/03/1996]',0.193,0.298,74.450,30.850,17.541,0.000,34.633
'[07:01:36.612 19/03/1996]',0.192,0.291,74.450,30.850,17.541,0.000,34.633
'[07:01:36.614 19/03/1996]',0.190,0.284,74.450,30.850,17.541,0.000,34.633
'[07:01:36.616 19/03/1996]',0.190,0.279,72.450,30.600,17.428,0.000,34.617
'[07:01:36.618 19/03/1996]',0.190,0.274,72.450,30.600,17.428,0.000,34.617
'[07:01:36.620 19/03/1996]',0.192,0.272,72.450,30.600,17.428,0.000,34.617
'[07:01:36.622 19/03/1996]',0.194,0.269,72.450,30.600,17.428,0.000,34.617
'[07:01:36.624 19/03/1996]',0.196,0.268,70.150,30.375,17.189,0.000,34.617
'[07:01:36.626 19/03/1996]',0.198,0.267,70.150,30.375,17.189,0.000,34.617
'[07:01:36.628 19/03/1996]',0.200,0.266,70.150,30.375,17.189,0.000,34.617
'[07:01:36.630 19/03/1996]',0.201,0.265,70.150,30.375,17.189,0.000,34.617
'[07:01:36.632 19/03/1996]',0.201,0.265,67.750,29.975,16.901,0.000,34.617
'[07:01:36.634 19/03/1996]',0.201,0.264,67.750,29.975,16.901,0.000,34.617
'[07:01:36.636 19/03/1996]',0.201,0.263,67.750,29.975,16.901,0.000,34.617
'[07:01:36.638 19/03/1996]',0.201,0.262,67.750,29.975,16.901,0.000,34.617
'[07:01:36.640 19/03/1996]',0.202,0.264,65.800,29.550,16.537,0.000,34.617
'[07:01:36.642 19/03/1996]',0.202,0.265,65.800,29.550,16.537,0.000,34.617
'[07:01:36.644 19/03/1996]',0.203,0.268,65.800,29.550,16.537,0.000,34.617
'[07:01:36.646 19/03/1996]',0.204,0.271,65.800,29.550,16.537,0.000,34.617
'[07:01:36.648 19/03/1996]',0.205,0.276,64.200,29.150,16.136,0.000,34.617
'[07:01:36.650 19/03/1996]',0.206,0.280,64.200,29.150,16.136,0.000,34.617
'[07:01:36.652 19/03/1996]',0.207,0.284,64.200,29.150,16.136,0.000,34.617
'[07:01:36.654 19/03/1996]',0.209,0.288,64.200,29.150,16.136,0.000,34.617
'[07:01:36.656 19/03/1996]',0.211,0.285,62.850,28.800,15.596,0.000,34.567
'[07:01:36.658 19/03/1996]',0.214,0.283,62.850,28.800,15.596,0.000,34.567
'[07:01:36.660 19/03/1996]',0.216,0.268,62.850,28.800,15.596,0.000,34.567
'[07:01:36.662 19/03/1996]',0.218,0.253,62.850,28.800,15.596,0.000,34.567
'[07:01:36.664 19/03/1996]',0.218,0.224,61.650,28.550,15.132,0.000,34.550
'[07:01:36.666 19/03/1996]',0.219,0.194,61.650,28.550,15.132,0.000,34.550
'[07:01:36.668 19/03/1996]',0.216,0.157,61.650,28.550,15.132,0.000,34.550
'[07:01:36.670 19/03/1996]',0.214,0.120,61.650,28.550,15.132,0.000,34.550
'[07:01:36.672 19/03/1996]',0.211,0.086,60.900,28.375,14.605,0.000,34.533
'[07:01:36.674 19/03/1996]',0.208,0.053,60.900,28.375,14.605,0.000,34.533
'[07:01:36.676 19/03/1996]',0.205,0.034,60.900,28.375,14.605,0.000,34.533
'[07:01:36.678 19/03/1996]',0.203,0.015,60.900,28.375,14.605,0.000,34.533
'[07:01:36.680 19/03/1996]',0.202,0.012,60.350,28.200,14.128,0.000,34.517
'[07:01:36.682 19/03/1996]',0.201,0.009,60.350,28.200,14.128,0.000,34.517
'[07:01:36.684 19/03/1996]',0.201,0.017,60.350,28.200,14.128,0.000,34.517
'[07:01:36.686 19/03/1996]',0.201,0.025,60.350,28.200,14.128,0.000,34.517
'[07:01:36.688 19/03/1996]',0.201,0.036,59.850,28.025,13.714,0.000,34.550
'[07:01:36.690 19/03/1996]',0.200,0.048,59.850,28.025,13.714,0.000,34.550
'[07:01:36.692 19/03/1996]',0.198,0.059,59.850,28.025,13.714,0.000,34.550
'[07:01:36.694 19/03/1996]',0.196,0.071,59.850,28.025,13.714,0.000,34.550
'[07:01:36.696 19/03/1996]',0.195,0.083,59.450,27.900,13.425,0.000,34.600
'[07:01:36.698 19/03/1996]',0.193,0.095,59.450,27.900,13.425,0.000,34.600
'[07:01:36.700 19/03/1996]',0.191,0.105,59.450,27.900,13.425,0.000,34.600
'[07:01:36.702 19/03/1996]',0.189,0.115,59.450,27.900,13.425,0.000,34.600
'[07:01:36.704 19/03/1996]',0.188,0.122,59.200,27.725,13.137,0.000,34.650
'[07:01:36.706 19/03/1996]',0.186,0.130,59.200,27.725,13.137,0.000,34.650
'[07:01:36.708 19/03/1996]',0.186,0.136,59.200,27.725,13.137,0.000,34.650
'[07:01:36.710 19/03/1996]',0.186,0.142,59.200,27.725,13.137,0.000,34.650
'[07:01:36.712 19/03/1996]',0.186,0.147,59.050,27.625,13.011,0.000,34.700
'[07:01:36.714 19/03/1996]',0.186,0.152,59.050,27.625,13.011,0.000,34.700
'[07:01:36.716 19/03/1996]',0.186,0.158,59.050,27.625,13.011,0.000,34.700
'[07:01:36.718 19/03/1996]',0.186,0.163,59.050,27.625,13.011,0.000,34.700
'[07:01:36.720 19/03/1996]',0.186,0.168,58.850,27.550,12.898,0.000,34.700
'[07:01:36.722 19/03/1996]',0.187,0.173,58.850,27.550,12.898,0.000,34.700
'[07:01:36.724 19/03/1996]',0.188,0.177,58.850,27.550,12.898,0.000,34.700
'[07:01:36.726 19/03/1996]',0.188,0.181,58.850,27.550,12.898,0.000,34.700
'[07:01:36.728 19/03/1996]',0.188,0.184,58.750,27.550,12.949,0.000,34.717
'[07:01:36.730 19/03/1996]',0.187,0.188,58.750,27.550,12.949,0.000,34.717
'[07:01:36.732 19/03/1996]',0.187,0.192,58.750,27.550,12.949,0.000,34.717
'[07:01:36.734 19/03/1996]',0.187,0.196,58.750,27.550,12.949,0.000,34.717
'[07:01:36.736 19/03/1996]',0.190,0.203,58.650,27.500,13.137,0.000,34.733
'[07:01:36.738 19/03/1996]',0.192,0.211,58.650,27.500,13.137,0.000,34.733
'[07:01:36.740 19/03/1996]',0.199,0.228,58.650,27.500,13.137,0.000,34.733
'[07:01:36.742 19/03/1996]',0.205,0.244,58.650,27.500,13.137,0.000,34.733
'[07:01:36.744 19/03/1996]',0.220,0.277,58.500,27.450,13.363,0.000,34.750
'[07:01:36.746 19/03/1996]',0.235,0.310,58.500,27.450,13.363,0.000,34.750
'[07:01:36.748 19/03/1996]',0.262,0.361,58.500,27.450,13.363,0.000,34.750
'[07:01:36.750 19/03/1996]',0.289,0.413,58.500,27.450,13.363,0.000,34.750
'[07:01:36.752 19/03/1996]',0.330,0.481,58.450,27.275,13.777,0.000,34.733
'[07:01:36.754 19/03/1996]',0.371,0.549,58.450,27.275,13.777,0.000,34.733
'[07:01:36.756 19/03/1996]',0.422,0.625,58.450,27.275,13.777,0.000,34.733
'[07:01:36.758 19/03/1996]',0.473,0.702,58.450,27.275,13.777,0.000,34.733
'[07:01:36.760 19/03/1996]',0.529,0.775,58.400,27.100,14.191,0.000,34.767
'[07:01:36.762 19/03/1996]',0.585,0.848,58.400,27.100,14.191,0.000,34.767
'[07:01:36.764 19/03/1996]',0.635,0.902,58.400,27.100,14.191,0.000,34.767
'[07:01:36.766 19/03/1996]',0.685,0.956,58.400,27.100,14.191,0.000,34.767
'[07:01:36.768 19/03/1996]',0.717,0.980,58.350,26.750,14.718,0.000,34.800
'[07:01:36.770 19/03/1996]',0.748,1.004,58.350,26.750,14.718,0.000,34.800
'[07:01:36.772 19/03/1996]',0.750,0.993,58.350,26.750,14.718,0.000,34.800
'[07:01:36.774 19/03/1996]',0.753,0.982,58.350,26.750,14.718,0.000,34.800
'[07:01:36.776 19/03/1996]',0.725,0.936,58.300,26.400,15.194,0.000,34.833
'[07:01:36.778 19/03/1996]',0.697,0.891,58.300,26.400,15.194,0.000,34.833
'[07:01:36.780 19/03/1996]',0.645,0.817,58.300,26.400,15.194,0.000,34.833
'[07:01:36.782 19/03/1996]',0.594,0.743,58.300,26.400,15.194,0.000,34.833
'[07:01:36.784 19/03/1996]',0.534,0.653,58.200,25.975,15.659,0.000,34.833
'[07:01:36.786 19/03/1996]',0.474,0.563,58.200,25.975,15.659,0.000,34.833
'[07:01:36.788 19/03/1996]',0.419,0.474,58.200,25.975,15.659,0.000,34.833
'[07:01:36.790 19/03/1996]',0.364,0.386,58.200,25.975,15.659,0.000,34.833
'[07:01:36.792 19/03/1996]',0.325,0.315,58.150,25.575,16.010,0.000,34.833
'[07:01:36.794 19/03/1996]',0.285,0.243,58.150,25.575,16.010,0.000,34.833
'[07:01:36.796 19/03/1996]',0.262,0.197,58.150,25.575,16.010,0.000,34.833
'[07:01:36.798 19/03/1996]',0.239,0.151,58.150,25.575,16.010,0.000,34.833
'[07:01:36.800 19/03/1996]',0.227,0.131,58.050,25.225,16.361,0.000,34.833
'[07:01:36.802 19/03/1996]',0.215,0.111,58.050,25.225,16.361,0.000,34.833
'[07:01:36.804 19/03/1996]',0.210,0.108,58.050,25.225,16.361,0.000,34.833
'[07:01:36.806 19/03/1996]',0.206,0.105,58.050,25.225,16.361,0.000,34.833
'[07:01:36.808 19/03/1996]',0.205,0.108,57.900,24.875,16.600,0.000,34.833
'[07:01:36.810 19/03/1996]',0.204,0.112,57.900,24.875,16.600,0.000,34.833
'[07:01:36.812 19/03/1996]',0.204,0.115,57.900,24.875,16.600,0.000,34.833
'[07:01:36.814 19/03/1996]',0.204,0.118,57.900,24.875,16.600,0.000,34.833
'[07:01:36.816 19/03/1996]',0.204,0.119,57.800,24.575,16.775,0.000,34.800
'[07:01:36.818 19/03/1996]',0.205,0.120,57.800,24.575,16.775,0.000,34.800
'[07:01:36.820 19/03/1996]',0.204,0.119,57.800,24.575,16.775,0.000,34.800
'[07:01:36.822 19/03/1996]',0.204,0.119,57.800,24.575,16.775,0.000,34.800
'[07:01:36.824 19/03/1996]',0.202,0.119,57.500,24.400,16.901,0.000,34.783
'[07:01:36.826 19/03/1996]',0.200,0.119,57.500,24.400,16.901,0.000,34.783
'[07:01:36.828 19/03/1996]',0.198,0.119,57.500,24.400,16.901,0.000,34.783
'[07:01:36.830 19/03/1996]',0.196,0.120,57.500,24.400,16.901,0.000,34.783
'[07:01:36.832 19/03/1996]',0.195,0.121,57.100,24.275,16.951,0.000,34.767
'[07:01:36.834 19/03/1996]',0.194,0.122,57.100,24.275,16.951,0.000,34.767
'[07:01:36.836 19/03/1996]',0.193,0.122,57.100,24.275,16.951,0.000,34.767
'[07:01:36.838 19/03/1996]',0.192,0.123,57.100,24.275,16.951,0.000,34.767
'[07:01:36.840 19/03/1996]',0.192,0.121,56.600,24.350,16.901,0.000,34.750
'[07:01:36.842 19/03/1996]',0.191,0.119,56.600,24.350,16.901,0.000,34.750
'[07:01:36.844 19/03/1996]',0.192,0.116,56.600,24.350,16.901,0.000,34.750
'[07:01:36.846 19/03/1996]',0.193,0.112,56.600,24.350,16.901,0.000,34.750
'[07:01:36.848 19/03/1996]',0.193,0.108,56.150,24.625,16.713,0.000,34.733
'[07:01:36.850 19/03/1996]',0.193,0.105,56.150,24.625,16.713,0.000,34.733
'[07:01:36.852 19/03/1996]',0.192,0.102,56.150,24.625,16.713,0.000,34.733
'[07:01:36.854 19/03/1996]',0.190,0.100,56.150,24.625,16.713,0.000,34.733
'[07:01:36.856 19/03/1996]',0.190,0.097,55.950,25.050,16.537,0.000,34.733
'[07:01:36.858 19/03/1996]',0.189,0.093,55.950,25.050,16.537,0.000,34.733
'[07:01:36.860 19/03/1996]',0.190,0.089,55.950,25.050,16.537,0.000,34.733
'[07:01:36.862 19/03/1996]',0.190,0.086,55.950,25.050,16.537,0.000,34.733
'[07:01:36.864 19/03/1996]',0.190,0.083,55.850,25.575,16.311,0.000,34.733
'[07:01:36.866 19/03/1996]',0.190,0.079,55.850,25.575,16.311,0.000,34.733
'[07:01:36.868 19/03/1996]',0.190,0.078,55.850,25.575,16.311,0.000,34.733
'[07:01:36.870 19/03/1996]',0.190,0.077,55.850,25.575,16.311,0.000,34.733
'[07:01:36.872 19/03/1996]',0.190,0.080,55.700,25.975,16.073,0.000,34.733
'[07:01:36.874 19/03/1996]',0.189,0.083,55.700,25.975,16.073,0.000,34.733
'[07:01:36.876 19/03/1996]',0.189,0.089,55.700,25.975,16.073,0.000,34.733
'[07:01:36.878 19/03/1996]',0.188,0.096,55.700,25.975,16.073,0.000,34.733
'[07:01:36.880 19/03/1996]',0.189,0.102,55.350,26.150,15.834,0.000,34.683
'[07:01:36.882 19/03/1996]',0.189,0.108,55.350,26.150,15.834,0.000,34.683
'[07:01:36.884 19/03/1996]',0.189,0.112,55.350,26.150,15.834,0.000,34.683
'[07:01:36.886 19/03/1996]',0.189,0.116,55.350,26.150,15.834,0.000,34.683
'[07:01:36.888 19/03/1996]',0.188,0.118,54.800,26.025,15.546,0.000,34.650
'[07:01:36.890 19/03/1996]',0.187,0.121,54.800,26.025,15.546,0.000,34.650
'[07:01:36.892 19/03/1996]',0.186,0.123,54.800,26.025,15.546,0.000,34.650
'[07:01:36.894 19/03/1996]',0.186,0.125,54.800,26.025,15.546,0.000,34.650
'[07:01:36.896 19/03/1996]',0.186,0.127,54.150,25.800,15.245,0.000,34.617
'[07:01:36.898 19/03/1996]',0.187,0.128,54.150,25.800,15.245,0.000,34.617
'[07:01:36.900 19/03/1996]',0.189,0.129,54.150,25.800,15.245,0.000,34.617
'[07:01:36.902 19/03/1996]',0.190,0.130,54.150,25.800,15.245,0.000,34.617
'[07:01:36.904 19/03/1996]',0.192,0.129,53.650,25.675,14.956,0.000,34.583
'[07:01:36.906 19/03/1996]',0.194,0.128,53.650,25.675,14.956,0.000,34.583
'[07:01:36.908 19/03/1996]',0.196,0.126,53.650,25.675,14.956,0.000,34.583
'[07:01:36.910 19/03/1996]',0.197,0.123,53.650,25.675,14.956,0.000,34.583
'[07:01:36.912 19/03/1996]',0.198,0.121,53.250,25.925,14.605,0.000,34.567
'[07:01:36.914 19/03/1996]',0.198,0.120,53.250,25.925,14.605,0.000,34.567
'[07:01:36.916 19/03/1996]',0.198,0.117,53.250,25.925,14.605,0.000,34.567
'[07:01:36.918 19/03/1996]',0.197,0.115,53.250,25.925,14.605,0.000,34.567
'[07:01:36.920 19/03/1996]',0.197,0.110,53.100,26.575,14.253,0.000,34.583
'[07:01:36.922 19/03/1996]',0.197,0.105,53.100,26.575,14.253,0.000,34.583
'[07:01:36.924 19/03/1996]',0.197,0.095,53.100,26.575,14.253,0.000,34.583
'[07:01:36.926 19/03/1996]',0.196,0.085,53.100,26.575,14.253,0.000,34.583
'[07:01:36.928 19/03/1996]',0.195,0.071,53.400,27.725,13.777,0.000,34.600
'[07:01:36.930 19/03/1996]',0.194,0.058,53.400,27.725,13.777,0.000,34.600
'[07:01:36.932 19/03/1996]',0.194,0.047,53.400,27.725,13.777,0.000,34.600
'[07:01:36.934 19/03/1996]',0.194,0.036,53.400,27.725,13.777,0.000,34.600
'[07:01:36.936 19/03/1996]',0.195,0.032,54.650,29.075,13.312,0.000,34.617
'[07:01:36.938 19/03/1996]',0.196,0.028,54.650,29.075,13.312,0.000,34.617
'[07:01:36.940 19/03/1996]',0.197,0.034,54.650,29.075,13.312,0.000,34.617
'[07:01:36.942 19/03/1996]',0.198,0.039,54.650,29.075,13.312,0.000,34.617
'[07:01:36.944 19/03/1996]',0.200,0.051,57.000,30.500,12.898,0.000,34.533
'[07:01:36.946 19/03/1996]',0.201,0.063,57.000,30.500,12.898,0.000,34.533
'[07:01:36.948 19/03/1996]',0.201,0.075,57.000,30.500,12.898,0.000,34.533
'[07:01:36.950 19/03/1996]',0.201,0.088,57.000,30.500,12.898,0.000,34.533
'[07:01:36.952 19/03/1996]',0.201,0.096,60.500,31.725,12.422,0.000,34.483
'[07:01:36.954 19/03/1996]',0.201,0.104,60.500,31.725,12.422,0.000,34.483
'[07:01:36.956 19/03/1996]',0.201,0.108,60.500,31.725,12.422,0.000,34.483
'[07:01:36.958 19/03/1996]',0.201,0.113,60.500,31.725,12.422,0.000,34.483
'[07:01:36.960 19/03/1996]',0.202,0.116,64.950,32.650,11.957,0.000,34.433
'[07:01:36.962 19/03/1996]',0.202,0.118,64.950,32.650,11.957,0.000,34.433
'[07:01:36.964 19/03/1996]',0.203,0.119,64.950,32.650,11.957,0.000,34.433
'[07:01:36.966 19/03/1996]',0.204,0.121,64.950,32.650,11.957,0.000,34.433
'[07:01:36.968 19/03/1996]',0.205,0.123,69.800,33.475,11.481,0.000,34.383
'[07:01:36.970 19/03/1996]',0.206,0.125,69.800,33.475,11.481,0.000,34.383
'[07:01:36.972 19/03/1996]',0.207,0.126,69.800,33.475,11.481,0.000,34.383
'[07:01:36.974 19/03/1996]',0.209,0.127,69.800,33.475,11.481,0.000,34.383
'[07:01:36.976 19/03/1996]',0.211,0.127,74.700,34.250,11.066,0.000,34.267
'[07:01:36.978 19/03/1996]',0.213,0.126,74.700,34.250,11.066,0.000,34.267
'[07:01:36.980 19/03/1996]',0.214,0.121,74.700,34.250,11.066,0.000,34.267
'[07:01:36.982 19/03/1996]',0.215,0.117,74.700,34.250,11.066,0.000,34.267
'[07:01:36.984 19/03/1996]',0.216,0.108,79.300,35.000,10.665,0.000,34.183
'[07:01:36.986 19/03/1996]',0.217,0.099,79.300,35.000,10.665,0.000,34.183
'[07:01:36.988 19/03/1996]',0.218,0.090,79.300,35.000,10.665,0.000,34.183
'[07:01:36.990 19/03/1996]',0.219,0.081,79.300,35.000,10.665,0.000,34.183
'[07:01:36.992 19/03/1996]',0.220,0.077,83.600,35.775,10.251,0.000,34.100
'[07:01:36.994 19/03/1996]',0.220,0.073,83.600,35.775,10.251,0.000,34.100
'[07:01:36.996 19/03/1996]',0.221,0.075,83.600,35.775,10.251,0.000,34.100
'[07:01:36.998 19/03/1996]',0.222,0.078,83.600,35.775,10.251,0.000,34.100
'[07:01:37.000 19/03/1996]',0.223,0.087,87.650,36.475,9.950,0.000,34.017
'[07:01:37.002 19/03/1996]',0.223,0.096,87.650,36.475,9.950,0.000,34.017
'[07:01:37.004 19/03/1996]',0.223,0.108,87.650,36.475,9.950,0.000,34.017
'[07:01:37.006 19/03/1996]',0.223,0.121,87.650,36.475,9.950,0.000,34.017
'[07:01:37.008 19/03/1996]',0.223,0.135,91.450,36.925,9.724,0.000,33.583
'[07:01:37.010 19/03/1996]',0.222,0.149,91.450,36.925,9.724,0.000,33.583
'[07:01:37.012 19/03/1996]',0.220,0.161,91.450,36.925,9.724,0.000,33.583
'[07:01:37.014 19/03/1996]',0.218,0.173,91.450,36.925,9.724,0.000,33.583
'[07:01:37.016 19/03/1996]',0.214,0.184,94.850,37.275,9.598,0.000,33.183
'[07:01:37.018 19/03/1996]',0.211,0.195,94.850,37.275,9.598,0.000,33.183
'[07:01:37.020 19/03/1996]',0.207,0.205,94.850,37.275,9.598,0.000,33.183
'[07:01:37.022 19/03/1996]',0.203,0.216,94.850,37.275,9.598,0.000,33.183
'[07:01:37.024 19/03/1996]',0.200,0.225,97.350,37.400,9.598,0.000,32.783
'[07:01:37.026 19/03/1996]',0.196,0.234,97.350,37.400,9.598,0.000,32.783
'[07:01:37.028 19/03/1996]',0.194,0.239,97.350,37.400,9.598,0.000,32.783
'[07:01:37.030 19/03/1996]',0.192,0.244,97.350,37.400,9.598,0.000,32.783
'[07:01:37.032 19/03/1996]',0.190,0.242,98.800,37.350,9.774,0.000,32.383
'[07:01:37.034 19/03/1996]',0.188,0.240,98.800,37.350,9.774,0.000,32.383
'[07:01:37.036 19/03/1996]',0.185,0.232,98.800,37.350,9.774,0.000,32.383
'[07:01:37.038 19/03/1996]',0.183,0.223,98.800,37.350,9.774,0.000,32.383
'[07:01:37.040 19/03/1996]',0.180,0.207,99.600,37.175,10.013,0.000,30.950
'[07:01:37.042 19/03/1996]',0.177,0.192,99.600,37.175,10.013,0.000,30.950
'[07:01:37.044 19/03/1996]',0.174,0.173,99.600,37.175,10.013,0.000,30.950
'[07:01:37.046 19/03/1996]',0.171,0.154,99.600,37.175,10.013,0.000,30.950
'[07:01:37.048 19/03/1996]',0.169,0.135,99.800,36.925,10.364,0.000,29.533
'[07:01:37.050 19/03/1996]',0.166,0.116,99.800,36.925,10.364,0.000,29.533
'[07:01:37.052 19/03/1996]',0.165,0.101,99.800,36.925,10.364,0.000,29.533
'[07:01:37.054 19/03/1996]',0.163,0.086,99.800,36.925,10.364,0.000,29.533
'[07:01:37.056 19/03/1996]',0.162,0.078,99.450,36.525,10.841,0.000,28.117
'[07:01:37.058 19/03/1996]',0.160,0.070,99.450,36.525,10.841,0.000,28.117
'[07:01:37.060 19/03/1996]',0.158,0.068,99.450,36.525,10.841,0.000,28.117
'[07:01:37.062 19/03/1996]',0.156,0.065,99.450,36.525,10.841,0.000,28.117
'[07:01:37.064 19/03/1996]',0.154,0.066,98.600,36.000,11.305,0.000,26.700
'[07:01:37.066 19/03/1996]',0.153,0.067,98.600,36.000,11.305,0.000,26.700
'[07:01:37.068 19/03/1996]',0.151,0.069,98.600,36.000,11.305,0.000,26.700
'[07:01:37.070 19/03/1996]',0.149,0.070,98.600,36.000,11.305,0.000,26.700
'[07:01:37.072 19/03/1996]',0.147,0.070,97.400,35.300,11.782,0.000,25.900
'[07:01:37.074 19/03/1996]',0.145,0.070,97.400,35.300,11.782,0.000,25.900
'[07:01:37.076 19/03/1996]',0.143,0.066,97.400,35.300,11.782,0.000,25.900
'[07:01:37.078 19/03/1996]',0.141,0.062,97.400,35.300,11.782,0.000,25.900
'[07:01:37.080 19/03/1996]',0.139,0.056,95.900,34.475,12.246,0.000,25.133
'[07:01:37.082 19/03/1996]',0.137,0.050,95.900,34.475,12.246,0.000,25.133
'[07:01:37.084 19/03/1996]',0.134,0.044,95.900,34.475,12.246,0.000,25.133
'[07:01:37.086 19/03/1996]',0.131,0.039,95.900,34.475,12.246,0.000,25.133
'[07:01:37.088 19/03/1996]',0.129,0.038,94.100,33.525,12.660,0.000,24.367
'[07:01:37.090 19/03/1996]',0.126,0.038,94.100,33.525,12.660,0.000,24.367
'[07:01:37.092 19/03/1996]',0.124,0.043,94.100,33.525,12.660,0.000,24.367
'[07:01:37.094 19/03/1996]',0.123,0.048,94.100,33.525,12.660,0.000,24.367
'[07:01:37.096 19/03/1996]',0.122,0.054,91.900,32.425,13.011,0.000,23.600
'[07:01:37.098 19/03/1996]',0.121,0.061,91.900,32.425,13.011,0.000,23.600
'[07:01:37.100 19/03/1996]',0.120,0.065,91.900,32.425,13.011,0.000,23.600
'[07:01:37.102 19/03/1996]',0.119,0.069,91.900,32.425,13.011,0.000,23.600
'[07:01:37.104 19/03/1996]',0.117,0.068,89.350,31.125,13.312,0.000,22.450
'[07:01:37.106 19/03/1996]',0.116,0.067,89.350,31.125,13.312,0.000,22.450
'[07:01:37.108 19/03/1996]',0.114,0.060,89.350,31.125,13.312,0.000,22.450
'[07:01:37.110 19/03/1996]',0.111,0.054,89.350,31.125,13.312,0.000,22.450
'[07:01:37.112 19/03/1996]',0.108,0.043,86.400,29.850,13.538,0.000,21.333
