'Time and date','MCL1 ','II ','V ','ABP ','PLETH '
'[13:41:15.346 12/05/1995]',-0.011,0.034,-0.005,104.328,0.804
'[13:41:15.348 12/05/1995]',-0.011,0.017,-0.011,104.328,0.804
'[13:41:15.350 12/05/1995]',-0.023,0.001,-0.011,104.328,0.804
'[13:41:15.352 12/05/1995]',-0.023,0.001,-0.005,100.128,0.809
'[13:41:15.354 12/05/1995]',-0.023,0.001,-0.005,100.128,0.809
'[13:41:15.356 12/05/1995]',-0.023,0.001,-0.005,100.128,0.809
'[13:41:15.358 12/05/1995]',-0.023,0.001,-0.005,100.128,0.809
'[13:41:15.360 12/05/1995]',-0.023,0.017,-0.005,96.302,0.804
'[13:41:15.362 12/05/1995]',-0.023,0.001,-0.011,96.302,0.804
'[13:41:15.364 12/05/1995]',-0.023,0.017,-0.011,96.302,0.804
'[13:41:15.366 12/05/1995]',-0.023,0.001,-0.011,96.302,0.804
'[13:41:15.368 12/05/1995]',-0.023,0.001,-0.005,93.077,0.794
'[13:41:15.370 12/05/1995]',-0.023,0.001,-0.005,93.077,0.794
'[13:41:15.372 12/05/1995]',-0.023,0.001,-0.005,93.077,0.794
'[13:41:15.374 12/05/1995]',-0.023,0.017,-0.005,93.077,0.794
'[13:41:15.376 12/05/1995]',-0.023,0.017,-0.011,90.827,0.773
'[13:41:15.378 12/05/1995]',-0.023,0.001,-0.011,90.827,0.773
'[13:41:15.380 12/05/1995]',-0.023,0.001,-0.011,90.827,0.773
'[13:41:15.382 12/05/1995]',-0.023,0.001,-0.011,90.827,0.773
'[13:41:15.384 12/05/1995]',-0.011,0.001,-0.005,89.477,0.737
'[13:41:15.386 12/05/1995]',-0.011,0.001,-0.005,89.477,0.737
'[13:41:15.388 12/05/1995]',-0.023,0.001,-0.005,89.477,0.737
'[13:41:15.390 12/05/1995]',-0.029,0.001,-0.011,89.477,0.737
'[13:41:15.392 12/05/1995]',-0.023,0.017,-0.011,88.577,0.706
'[13:41:15.394 12/05/1995]',-0.023,0.017,-0.011,88.577,0.706
'[13:41:15.396 12/05/1995]',-0.023,0.001,-0.011,88.577,0.706
'[13:41:15.398 12/05/1995]',-0.023,0.017,-0.011,88.577,0.706
'[13:41:15.400 12/05/1995]',-0.023,0.001,-0.005,87.827,0.665
'[13:41:15.402 12/05/1995]',-0.023,0.001,-0.005,87.827,0.665
'[13:41:15.404 12/05/1995]',-0.023,0.001,-0.005,87.827,0.665
'[13:41:15.406 12/05/1995]',-0.023,0.001,-0.005,87.827,0.665
'[13:41:15.408 12/05/1995]',-0.011,0.001,-0.005,87.077,0.608
'[13:41:15.410 12/05/1995]',-0.023,0.001,-0.011,87.077,0.608
'[13:41:15.412 12/05/1995]',-0.023,0.001,-0.011,87.077,0.608
'[13:41:15.414 12/05/1995]',-0.023,0.001,-0.011,87.077,0.608
'[13:41:15.416 12/05/1995]',-0.023,0.001,-0.011,86.552,0.556
'[13:41:15.418 12/05/1995]',-0.023,0.001,-0.011,86.552,0.556
'[13:41:15.420 12/05/1995]',-0.023,0.001,-0.011,86.552,0.556
'[13:41:15.422 12/05/1995]',-0.023,0.001,-0.011,86.552,0.556
'[13:41:15.424 12/05/1995]',-0.023,0.001,-0.011,86.102,0.500
'[13:41:15.426 12/05/1995]',-0.023,0.001,-0.011,86.102,0.500
'[13:41:15.428 12/05/1995]',-0.023,0.017,-0.011,86.102,0.500
'[13:41:15.430 12/05/1995]',-0.023,0.017,-0.011,86.102,0.500
'[13:41:15.432 12/05/1995]',-0.023,0.001,-0.011,85.727,0.438
'[13:41:15.434 12/05/1995]',-0.023,0.001,-0.011,85.727,0.438
'[13:41:15.436 12/05/1995]',-0.011,0.001,-0.005,85.727,0.438
'[13:41:15.438 12/05/1995]',-0.011,0.001,-0.005,85.727,0.438
'[13:41:15.440 12/05/1995]',-0.011,0.001,-0.005,85.202,0.382
'[13:41:15.442 12/05/1995]',-0.011,0.001,-0.005,85.202,0.382
'[13:41:15.444 12/05/1995]',-0.011,0.001,-0.005,85.202,0.382
'[13:41:15.446 12/05/1995]',-0.011,0.001,-0.011,85.202,0.382
'[13:41:15.448 12/05/1995]',-0.023,0.001,-0.005,84.827,0.320
'[13:41:15.450 12/05/1995]',-0.023,0.001,-0.005,84.827,0.320
'[13:41:15.452 12/05/1995]',-0.023,0.001,-0.011,84.827,0.320
'[13:41:15.454 12/05/1995]',-0.023,0.001,-0.005,84.827,0.320
'[13:41:15.456 12/05/1995]',-0.011,0.001,-0.005,84.227,0.268
'[13:41:15.458 12/05/1995]',-0.023,0.001,-0.005,84.227,0.268
'[13:41:15.460 12/05/1995]',-0.011,0.001,-0.005,84.227,0.268
'[13:41:15.462 12/05/1995]',-0.023,0.001,-0.005,84.227,0.268
'[13:41:15.464 12/05/1995]',-0.023,0.001,-0.011,83.777,0.211
'[13:41:15.466 12/05/1995]',-0.011,0.001,-0.011,83.777,0.211
'[13:41:15.468 12/05/1995]',-0.011,0.001,-0.005,83.777,0.211
'[13:41:15.470 12/05/1995]',-0.011,0.001,-0.005,83.777,0.211
'[13:41:15.472 12/05/1995]',-0.011,0.001,-0.005,83.327,0.165
'[13:41:15.474 12/05/1995]',-0.023,0.001,-0.005,83.327,0.165
'[13:41:15.476 12/05/1995]',-0.023,0.001,-0.005,83.327,0.165
'[13:41:15.478 12/05/1995]',-0.011,0.001,-0.005,83.327,0.165
'[13:41:15.480 12/05/1995]',-0.011,0.001,-0.005,82.727,0.118
'[13:41:15.482 12/05/1995]',-0.011,0.001,-0.005,82.727,0.118
'[13:41:15.484 12/05/1995]',-0.011,0.001,-0.005,82.727,0.118
'[13:41:15.486 12/05/1995]',-0.011,0.001,-0.005,82.727,0.118
'[13:41:15.488 12/05/1995]',-0.011,0.001,-0.005,82.202,0.077
'[13:41:15.490 12/05/1995]',-0.023,0.001,-0.005,82.202,0.077
'[13:41:15.492 12/05/1995]',-0.011,0.001,-0.005,82.202,0.077
'[13:41:15.494 12/05/1995]',-0.011,0.001,-0.005,82.202,0.077
'[13:41:15.496 12/05/1995]',-0.023,0.001,-0.005,81.677,0.041
'[13:41:15.498 12/05/1995]',-0.011,0.001,-0.005,81.677,0.041
'[13:41:15.500 12/05/1995]',-0.023,0.001,-0.005,81.677,0.041
'[13:41:15.502 12/05/1995]',-0.011,0.001,-0.005,81.677,0.041
'[13:41:15.504 12/05/1995]',-0.011,0.001,0.001,81.077,0.005
'[13:41:15.506 12/05/1995]',-0.011,0.001,-0.005,81.077,0.005
'[13:41:15.508 12/05/1995]',-0.011,0.001,-0.011,81.077,0.005
'[13:41:15.510 12/05/1995]',-0.011,0.001,-0.005,81.077,0.005
'[13:41:15.512 12/05/1995]',-0.011,0.001,-0.005,80.327,-0.026
'[13:41:15.514 12/05/1995]',-0.023,0.001,-0.005,80.327,-0.026
'[13:41:15.516 12/05/1995]',-0.011,0.001,-0.005,80.327,-0.026
'[13:41:15.518 12/05/1995]',-0.011,0.001,-0.005,80.327,-0.026
'[13:41:15.520 12/05/1995]',-0.011,-0.015,-0.005,79.727,-0.052
'[13:41:15.522 12/05/1995]',-0.029,-0.015,-0.005,79.727,-0.052
'[13:41:15.524 12/05/1995]',-0.011,-0.015,-0.005,79.727,-0.052
'[13:41:15.526 12/05/1995]',-0.011,0.001,-0.005,79.727,-0.052
'[13:41:15.528 12/05/1995]',-0.011,0.001,-0.005,78.977,-0.083
'[13:41:15.530 12/05/1995]',-0.011,0.001,-0.005,78.977,-0.083
'[13:41:15.532 12/05/1995]',-0.011,0.001,-0.005,78.977,-0.083
'[13:41:15.534 12/05/1995]',-0.011,0.001,-0.005,78.977,-0.083
'[13:41:15.536 12/05/1995]',-0.011,0.001,-0.005,78.302,-0.108
'[13:41:15.538 12/05/1995]',-0.011,0.001,-0.005,78.302,-0.108
'[13:41:15.540 12/05/1995]',-0.023,0.001,-0.005,78.302,-0.108
'[13:41:15.542 12/05/1995]',-0.011,0.001,0.001,78.302,-0.108
'[13:41:15.544 12/05/1995]',-0.011,0.001,-0.005,77.627,-0.129
'[13:41:15.546 12/05/1995]',-0.011,0.001,-0.005,77.627,-0.129
'[13:41:15.548 12/05/1995]',-0.011,0.001,-0.005,77.627,-0.129
'[13:41:15.550 12/05/1995]',-0.011,-0.015,-0.005,77.627,-0.129
'[13:41:15.552 12/05/1995]',-0.011,-0.015,-0.005,76.877,-0.150
'[13:41:15.554 12/05/1995]',-0.011,-0.015,-0.005,76.877,-0.150
'[13:41:15.556 12/05/1995]',-0.023,-0.015,-0.005,76.877,-0.150
'[13:41:15.558 12/05/1995]',-0.011,0.001,-0.005,76.877,-0.150
'[13:41:15.560 12/05/1995]',-0.011,0.001,-0.005,76.127,-0.171
'[13:41:15.562 12/05/1995]',-0.011,0.001,-0.005,76.127,-0.171
'[13:41:15.564 12/05/1995]',-0.011,0.001,-0.005,76.127,-0.171
'[13:41:15.566 12/05/1995]',-0.011,0.001,-0.005,76.127,-0.171
'[13:41:15.568 12/05/1995]',-0.011,-0.015,-0.005,75.452,-0.191
'[13:41:15.570 12/05/1995]',-0.005,0.001,0.001,75.452,-0.191
'[13:41:15.572 12/05/1995]',-0.005,-0.015,0.001,75.452,-0.191
'[13:41:15.574 12/05/1995]',-0.005,0.001,-0.005,75.452,-0.191
'[13:41:15.576 12/05/1995]',-0.011,0.001,-0.005,74.777,-0.211
'[13:41:15.578 12/05/1995]',-0.011,0.001,-0.005,74.777,-0.211
'[13:41:15.580 12/05/1995]',-0.023,0.001,-0.005,74.777,-0.211
'[13:41:15.582 12/05/1995]',-0.023,0.001,-0.011,74.777,-0.211
'[13:41:15.584 12/05/1995]',-0.011,0.001,-0.005,74.177,-0.233
'[13:41:15.586 12/05/1995]',-0.011,0.001,-0.005,74.177,-0.233
'[13:41:15.588 12/05/1995]',-0.011,0.001,-0.005,74.177,-0.233
'[13:41:15.590 12/05/1995]',-0.023,0.017,-0.005,74.177,-0.233
'[13:41:15.592 12/05/1995]',-0.023,0.034,-0.011,73.577,-0.253
'[13:41:15.594 12/05/1995]',-0.029,0.034,-0.011,73.577,-0.253
'[13:41:15.596 12/05/1995]',-0.029,0.050,-0.011,73.577,-0.253
'[13:41:15.598 12/05/1995]',-0.023,0.050,-0.011,73.577,-0.253
'[13:41:15.600 12/05/1995]',-0.023,0.050,-0.011,72.977,-0.274
'[13:41:15.602 12/05/1995]',-0.011,0.050,-0.005,72.977,-0.274
'[13:41:15.604 12/05/1995]',-0.011,0.050,0.001,72.977,-0.274
'[13:41:15.606 12/05/1995]',-0.005,0.034,0.001,72.977,-0.274
'[13:41:15.608 12/05/1995]',-0.005,0.034,0.006,72.452,-0.289
'[13:41:15.610 12/05/1995]',0.001,0.017,0.006,72.452,-0.289
'[13:41:15.612 12/05/1995]',-0.011,0.017,0.001,72.452,-0.289
'[13:41:15.614 12/05/1995]',-0.023,0.017,0.001,72.452,-0.289
'[13:41:15.616 12/05/1995]',-0.023,0.017,-0.005,71.927,-0.315
'[13:41:15.618 12/05/1995]',-0.035,0.017,-0.005,71.927,-0.315
'[13:41:15.620 12/05/1995]',-0.035,0.017,-0.011,71.927,-0.315
'[13:41:15.622 12/05/1995]',-0.047,0.017,-0.023,71.927,-0.315
'[13:41:15.624 12/05/1995]',-0.053,0.017,-0.029,71.552,-0.330
'[13:41:15.626 12/05/1995]',-0.065,0.001,-0.035,71.552,-0.330
'[13:41:15.628 12/05/1995]',-0.065,0.001,-0.035,71.552,-0.330
'[13:41:15.630 12/05/1995]',-0.065,0.001,-0.046,71.552,-0.330
'[13:41:15.632 12/05/1995]',-0.071,0.001,-0.035,71.102,-0.345
'[13:41:15.634 12/05/1995]',-0.065,0.001,-0.046,71.102,-0.345
'[13:41:15.636 12/05/1995]',-0.071,0.017,-0.035,71.102,-0.345
'[13:41:15.638 12/05/1995]',-0.065,0.017,-0.035,71.102,-0.345
'[13:41:15.640 12/05/1995]',-0.065,0.017,-0.046,70.727,-0.371
'[13:41:15.642 12/05/1995]',-0.065,0.034,-0.035,70.727,-0.371
'[13:41:15.644 12/05/1995]',-0.065,0.034,-0.046,70.727,-0.371
'[13:41:15.646 12/05/1995]',-0.065,0.034,-0.046,70.727,-0.371
'[13:41:15.648 12/05/1995]',-0.065,0.034,-0.035,70.277,-0.392
'[13:41:15.650 12/05/1995]',-0.053,0.034,-0.035,70.277,-0.392
'[13:41:15.652 12/05/1995]',-0.053,0.034,-0.035,70.277,-0.392
'[13:41:15.654 12/05/1995]',-0.053,0.034,-0.035,70.277,-0.392
'[13:41:15.656 12/05/1995]',-0.053,0.034,-0.035,69.827,-0.407
'[13:41:15.658 12/05/1995]',-0.047,0.050,-0.035,69.827,-0.407
'[13:41:15.660 12/05/1995]',-0.047,0.050,-0.035,69.827,-0.407
'[13:41:15.662 12/05/1995]',-0.029,0.050,-0.029,69.827,-0.407
'[13:41:15.664 12/05/1995]',-0.023,0.050,-0.023,69.452,-0.423
'[13:41:15.666 12/05/1995]',-0.011,0.034,-0.023,69.452,-0.423
'[13:41:15.668 12/05/1995]',-0.005,0.034,-0.011,69.452,-0.423
'[13:41:15.670 12/05/1995]',-0.011,0.017,-0.005,69.452,-0.423
'[13:41:15.672 12/05/1995]',-0.005,0.001,-0.005,69.077,-0.444
'[13:41:15.674 12/05/1995]',-0.005,0.001,-0.005,69.077,-0.444
'[13:41:15.676 12/05/1995]',0.001,0.001,-0.005,69.077,-0.444
'[13:41:15.678 12/05/1995]',0.001,0.001,0.001,69.077,-0.444
'[13:41:15.680 12/05/1995]',0.001,0.001,0.001,68.702,-0.459
'[13:41:15.682 12/05/1995]',0.001,-0.015,0.001,68.702,-0.459
'[13:41:15.684 12/05/1995]',0.001,-0.015,0.001,68.702,-0.459
'[13:41:15.686 12/05/1995]',-0.005,-0.015,0.001,68.702,-0.459
'[13:41:15.688 12/05/1995]',-0.005,-0.015,0.001,68.402,-0.474
'[13:41:15.690 12/05/1995]',-0.005,-0.015,0.001,68.402,-0.474
'[13:41:15.692 12/05/1995]',-0.005,-0.015,0.001,68.402,-0.474
'[13:41:15.694 12/05/1995]',0.001,-0.015,-0.005,68.402,-0.474
'[13:41:15.696 12/05/1995]',-0.005,-0.015,-0.005,68.027,-0.485
'[13:41:15.698 12/05/1995]',-0.005,-0.015,-0.005,68.027,-0.485
'[13:41:15.700 12/05/1995]',-0.005,-0.015,-0.005,68.027,-0.485
'[13:41:15.702 12/05/1995]',-0.005,-0.015,0.001,68.027,-0.485
'[13:41:15.704 12/05/1995]',-0.005,-0.015,0.001,67.727,-0.500
'[13:41:15.706 12/05/1995]',0.001,-0.015,0.001,67.727,-0.500
'[13:41:15.708 12/05/1995]',-0.005,-0.015,-0.005,67.727,-0.500
'[13:41:15.710 12/05/1995]',0.001,-0.015,-0.005,67.727,-0.500
'[13:41:15.712 12/05/1995]',0.001,0.001,0.001,67.352,-0.521
'[13:41:15.714 12/05/1995]',-0.005,-0.015,-0.005,67.352,-0.521
'[13:41:15.716 12/05/1995]',-0.005,0.001,0.001,67.352,-0.521
'[13:41:15.718 12/05/1995]',-0.011,0.001,0.001,67.352,-0.521
'[13:41:15.720 12/05/1995]',-0.005,-0.015,0.001,66.977,-0.531
'[13:41:15.722 12/05/1995]',0.001,-0.015,0.001,66.977,-0.531
'[13:41:15.724 12/05/1995]',0.001,-0.015,0.001,66.977,-0.531
'[13:41:15.726 12/05/1995]',0.001,-0.015,0.001,66.977,-0.531
'[13:41:15.728 12/05/1995]',0.001,-0.015,0.001,66.677,-0.547
'[13:41:15.730 12/05/1995]',-0.005,-0.015,0.001,66.677,-0.547
'[13:41:15.732 12/05/1995]',0.012,-0.015,0.024,66.677,-0.547
'[13:41:15.734 12/05/1995]',0.030,-0.015,0.030,66.677,-0.547
'[13:41:15.736 12/05/1995]',0.054,-0.015,0.053,66.377,-0.562
'[13:41:15.738 12/05/1995]',0.089,-0.015,0.077,66.377,-0.562
'[13:41:15.740 12/05/1995]',0.119,-0.031,0.111,66.377,-0.562
'[13:41:15.742 12/05/1995]',0.160,-0.031,0.153,66.377,-0.562
'[13:41:15.744 12/05/1995]',0.219,-0.031,0.193,66.077,-0.568
'[13:41:15.746 12/05/1995]',0.261,-0.031,0.229,66.077,-0.568
'[13:41:15.748 12/05/1995]',0.290,-0.015,0.258,66.077,-0.568
'[13:41:15.750 12/05/1995]',0.308,0.017,0.263,66.077,-0.568
'[13:41:15.752 12/05/1995]',0.308,0.050,0.258,65.777,-0.583
'[13:41:15.754 12/05/1995]',0.296,0.099,0.240,65.777,-0.583
'[13:41:15.756 12/05/1995]',0.290,0.148,0.217,65.777,-0.583
'[13:41:15.758 12/05/1995]',0.267,0.230,0.164,65.777,-0.583
'[13:41:15.760 12/05/1995]',0.225,0.311,0.111,65.477,-0.593
'[13:41:15.762 12/05/1995]',0.184,0.377,0.053,65.477,-0.593
'[13:41:15.764 12/05/1995]',0.143,0.410,0.006,65.477,-0.593
'[13:41:15.766 12/05/1995]',0.154,0.361,0.006,65.477,-0.593
'[13:41:15.768 12/05/1995]',0.166,0.262,0.012,65.177,-0.609
'[13:41:15.770 12/05/1995]',0.160,0.115,0.035,65.177,-0.609
'[13:41:15.772 12/05/1995]',0.166,-0.048,0.071,65.177,-0.609
'[13:41:15.774 12/05/1995]',0.178,-0.244,0.117,65.177,-0.609
'[13:41:15.776 12/05/1995]',0.178,-0.375,0.153,64.952,-0.619
'[13:41:15.778 12/05/1995]',0.166,-0.472,0.158,64.952,-0.619
'[13:41:15.780 12/05/1995]',0.143,-0.538,0.153,64.952,-0.619
'[13:41:15.782 12/05/1995]',0.101,-0.571,0.129,64.952,-0.619
'[13:41:15.784 12/05/1995]',0.066,-0.587,0.100,64.652,-0.634
'[13:41:15.786 12/05/1995]',0.024,-0.571,0.077,64.652,-0.634
'[13:41:15.788 12/05/1995]',0.006,-0.538,0.065,64.652,-0.634
'[13:41:15.790 12/05/1995]',0.001,-0.489,0.047,64.652,-0.634
'[13:41:15.792 12/05/1995]',0.001,-0.424,0.047,64.427,-0.639
'[13:41:15.794 12/05/1995]',-0.005,-0.358,0.024,64.427,-0.639
'[13:41:15.796 12/05/1995]',-0.023,-0.293,0.006,64.427,-0.639
'[13:41:15.798 12/05/1995]',-0.047,-0.212,-0.011,64.427,-0.639
'[13:41:15.800 12/05/1995]',-0.065,-0.146,-0.029,64.127,-0.650
'[13:41:15.802 12/05/1995]',-0.065,-0.080,-0.035,64.127,-0.650
'[13:41:15.804 12/05/1995]',-0.065,-0.048,-0.046,64.127,-0.650
'[13:41:15.806 12/05/1995]',-0.053,-0.031,-0.035,64.127,-0.650
'[13:41:15.808 12/05/1995]',-0.047,-0.015,-0.035,63.902,-0.660
'[13:41:15.810 12/05/1995]',-0.047,0.001,-0.035,63.902,-0.660
'[13:41:15.812 12/05/1995]',-0.035,0.001,-0.029,63.902,-0.660
'[13:41:15.814 12/05/1995]',-0.035,0.001,-0.029,63.902,-0.660
'[13:41:15.816 12/05/1995]',-0.035,-0.015,-0.029,63.602,-0.675
'[13:41:15.818 12/05/1995]',-0.047,-0.015,-0.029,63.602,-0.675
'[13:41:15.820 12/05/1995]',-0.047,-0.015,-0.029,63.602,-0.675
'[13:41:15.822 12/05/1995]',-0.047,-0.015,-0.029,63.602,-0.675
'[13:41:15.824 12/05/1995]',-0.047,0.001,-0.029,63.377,-0.675
'[13:41:15.826 12/05/1995]',-0.047,0.001,-0.029,63.377,-0.675
'[13:41:15.828 12/05/1995]',-0.035,0.001,-0.029,63.377,-0.675
'[13:41:15.830 12/05/1995]',-0.035,0.001,-0.023,63.377,-0.675
'[13:41:15.832 12/05/1995]',-0.035,0.001,-0.023,63.077,-0.686
'[13:41:15.834 12/05/1995]',-0.035,0.001,-0.023,63.077,-0.686
'[13:41:15.836 12/05/1995]',-0.047,0.001,-0.023,63.077,-0.686
'[13:41:15.838 12/05/1995]',-0.035,0.001,-0.023,63.077,-0.686
'[13:41:15.840 12/05/1995]',-0.035,0.001,-0.023,62.777,-0.702
'[13:41:15.842 12/05/1995]',-0.035,0.001,-0.029,62.777,-0.702
'[13:41:15.844 12/05/1995]',-0.035,0.017,-0.029,62.777,-0.702
'[13:41:15.846 12/05/1995]',-0.035,0.017,-0.029,62.777,-0.702
'[13:41:15.848 12/05/1995]',-0.035,0.017,-0.029,62.552,-0.702
'[13:41:15.850 12/05/1995]',-0.035,0.017,-0.035,62.552,-0.702
'[13:41:15.852 12/05/1995]',-0.035,0.017,-0.029,62.552,-0.702
'[13:41:15.854 12/05/1995]',-0.035,0.017,-0.023,62.552,-0.702
'[13:41:15.856 12/05/1995]',-0.035,0.017,-0.029,62.327,-0.717
'[13:41:15.858 12/05/1995]',-0.035,0.017,-0.029,62.327,-0.717
'[13:41:15.860 12/05/1995]',-0.029,0.017,-0.029,62.327,-0.717
'[13:41:15.862 12/05/1995]',-0.035,0.017,-0.029,62.327,-0.717
'[13:41:15.864 12/05/1995]',-0.035,0.017,-0.029,62.177,-0.722
'[13:41:15.866 12/05/1995]',-0.029,0.034,-0.029,62.177,-0.722
'[13:41:15.868 12/05/1995]',-0.029,0.017,-0.023,62.177,-0.722
'[13:41:15.870 12/05/1995]',-0.029,0.017,-0.029,62.177,-0.722
'[13:41:15.872 12/05/1995]',-0.023,0.034,-0.029,61.952,-0.733
'[13:41:15.874 12/05/1995]',-0.023,0.034,-0.029,61.952,-0.733
'[13:41:15.876 12/05/1995]',-0.023,0.034,-0.035,61.952,-0.733
'[13:41:15.878 12/05/1995]',-0.029,0.034,-0.035,61.952,-0.733
'[13:41:15.880 12/05/1995]',-0.029,0.050,-0.035,61.727,-0.738
'[13:41:15.882 12/05/1995]',-0.029,0.050,-0.035,61.727,-0.738
'[13:41:15.884 12/05/1995]',-0.029,0.050,-0.035,61.727,-0.738
'[13:41:15.886 12/05/1995]',-0.035,0.034,-0.029,61.727,-0.738
'[13:41:15.888 12/05/1995]',-0.035,0.034,-0.029,61.502,-0.743
'[13:41:15.890 12/05/1995]',-0.035,0.050,-0.035,61.502,-0.743
'[13:41:15.892 12/05/1995]',-0.029,0.050,-0.035,61.502,-0.743
'[13:41:15.894 12/05/1995]',-0.029,0.050,-0.035,61.502,-0.743
'[13:41:15.896 12/05/1995]',-0.029,0.050,-0.035,61.202,-0.748
'[13:41:15.898 12/05/1995]',-0.029,0.050,-0.035,61.202,-0.748
'[13:41:15.900 12/05/1995]',-0.029,0.050,-0.035,61.202,-0.748
'[13:41:15.902 12/05/1995]',-0.029,0.050,-0.035,61.202,-0.748
'[13:41:15.904 12/05/1995]',-0.029,0.034,-0.035,60.977,-0.758
'[13:41:15.906 12/05/1995]',-0.029,0.050,-0.035,60.977,-0.758
'[13:41:15.908 12/05/1995]',-0.023,0.050,-0.035,60.977,-0.758
'[13:41:15.910 12/05/1995]',-0.029,0.050,-0.035,60.977,-0.758
'[13:41:15.912 12/05/1995]',-0.029,0.050,-0.035,60.677,-0.753
'[13:41:15.914 12/05/1995]',-0.029,0.050,-0.035,60.677,-0.753
'[13:41:15.916 12/05/1995]',-0.029,0.050,-0.035,60.677,-0.753
'[13:41:15.918 12/05/1995]',-0.029,0.050,-0.035,60.677,-0.753
'[13:41:15.920 12/05/1995]',-0.029,0.050,-0.035,60.602,-0.758
'[13:41:15.922 12/05/1995]',-0.029,0.050,-0.035,60.602,-0.758
'[13:41:15.924 12/05/1995]',-0.029,0.050,-0.035,60.602,-0.758
'[13:41:15.926 12/05/1995]',-0.029,0.050,-0.046,60.602,-0.758
'[13:41:15.928 12/05/1995]',-0.029,0.066,-0.035,60.827,-0.758
'[13:41:15.930 12/05/1995]',-0.029,0.066,-0.035,60.827,-0.758
'[13:41:15.932 12/05/1995]',-0.029,0.050,-0.035,60.827,-0.758
'[13:41:15.934 12/05/1995]',-0.029,0.050,-0.035,60.827,-0.758
'[13:41:15.936 12/05/1995]',-0.029,0.050,-0.029,61.427,-0.758
'[13:41:15.938 12/05/1995]',-0.023,0.050,-0.029,61.427,-0.758
'[13:41:15.940 12/05/1995]',-0.029,0.050,-0.035,61.427,-0.758
'[13:41:15.942 12/05/1995]',-0.029,0.050,-0.035,61.427,-0.758
'[13:41:15.944 12/05/1995]',-0.029,0.050,-0.035,63.227,-0.758
'[13:41:15.946 12/05/1995]',-0.029,0.050,-0.035,63.227,-0.758
'[13:41:15.948 12/05/1995]',-0.023,0.066,-0.029,63.227,-0.758
'[13:41:15.950 12/05/1995]',-0.011,0.050,-0.029,63.227,-0.758
'[13:41:15.952 12/05/1995]',-0.023,0.050,-0.029,66.977,-0.758
'[13:41:15.954 12/05/1995]',-0.029,0.050,-0.029,66.977,-0.758
'[13:41:15.956 12/05/1995]',-0.029,0.050,-0.029,66.977,-0.758
'[13:41:15.958 12/05/1995]',-0.023,0.066,-0.029,66.977,-0.758
'[13:41:15.960 12/05/1995]',-0.023,0.050,-0.029,73.277,-0.753
'[13:41:15.962 12/05/1995]',-0.023,0.050,-0.035,73.277,-0.753
'[13:41:15.964 12/05/1995]',-0.023,0.050,-0.029,73.277,-0.753
'[13:41:15.966 12/05/1995]',-0.023,0.050,-0.029,73.277,-0.753
'[13:41:15.968 12/05/1995]',-0.023,0.050,-0.029,81.977,-0.748
'[13:41:15.970 12/05/1995]',-0.023,0.050,-0.029,81.977,-0.748
'[13:41:15.972 12/05/1995]',-0.023,0.050,-0.023,81.977,-0.748
'[13:41:15.974 12/05/1995]',-0.023,0.050,-0.023,81.977,-0.748
'[13:41:15.976 12/05/1995]',-0.011,0.050,-0.023,91.577,-0.743
'[13:41:15.978 12/05/1995]',-0.023,0.050,-0.023,91.577,-0.743
'[13:41:15.980 12/05/1995]',-0.011,0.050,-0.023,91.577,-0.743
'[13:41:15.982 12/05/1995]',-0.011,0.050,-0.023,91.577,-0.743
'[13:41:15.984 12/05/1995]',-0.005,0.050,-0.011,100.428,-0.733
'[13:41:15.986 12/05/1995]',-0.005,0.050,-0.005,100.428,-0.733
'[13:41:15.988 12/05/1995]',-0.005,0.050,-0.011,100.428,-0.733
'[13:41:15.990 12/05/1995]',-0.005,0.050,-0.005,100.428,-0.733
'[13:41:15.992 12/05/1995]',0.001,0.050,-0.005,107.928,-0.722
'[13:41:15.994 12/05/1995]',-0.005,0.050,-0.005,107.928,-0.722
'[13:41:15.996 12/05/1995]',0.001,0.050,-0.005,107.928,-0.722
'[13:41:15.998 12/05/1995]',-0.005,0.034,0.001,107.928,-0.722
'[13:41:16.000 12/05/1995]',-0.005,0.034,-0.005,114.078,-0.697
'[13:41:16.002 12/05/1995]',-0.005,0.034,-0.005,114.078,-0.697
'[13:41:16.004 12/05/1995]',0.001,0.034,0.001,114.078,-0.697
'[13:41:16.006 12/05/1995]',0.001,0.034,0.001,114.078,-0.697
'[13:41:16.008 12/05/1995]',0.001,0.034,0.001,119.178,-0.660
'[13:41:16.010 12/05/1995]',0.001,0.034,0.001,119.178,-0.660
'[13:41:16.012 12/05/1995]',0.006,0.050,0.006,119.178,-0.660
'[13:41:16.014 12/05/1995]',0.001,0.034,0.006,119.178,-0.660
'[13:41:16.016 12/05/1995]',0.006,0.034,0.006,123.003,-0.604
'[13:41:16.018 12/05/1995]',0.006,0.034,0.012,123.003,-0.604
'[13:41:16.020 12/05/1995]',0.012,0.034,0.012,123.003,-0.604
'[13:41:16.022 12/05/1995]',0.012,0.034,0.012,123.003,-0.604
'[13:41:16.024 12/05/1995]',0.012,0.034,0.024,125.853,-0.541
'[13:41:16.026 12/05/1995]',0.012,0.034,0.024,125.853,-0.541
'[13:41:16.028 12/05/1995]',0.012,0.017,0.012,125.853,-0.541
'[13:41:16.030 12/05/1995]',0.012,0.017,0.012,125.853,-0.541
'[13:41:16.032 12/05/1995]',0.012,0.017,0.024,127.653,-0.459
