'Time and date','MCL1 ','II ','V ','ABP ','PLETH '
'[11:00:31.696 11/05/1995]',-0.006,0.002,-0.021,180.400,-0.348
'[11:00:31.698 11/05/1995]',-0.006,0.025,-0.021,180.400,-0.348
'[11:00:31.700 11/05/1995]',-0.006,0.002,0.001,180.400,-0.348
'[11:00:31.702 11/05/1995]',0.001,0.002,0.001,180.400,-0.348
'[11:00:31.704 11/05/1995]',0.001,0.002,0.023,180.400,-0.363
'[11:00:31.706 11/05/1995]',0.001,0.002,0.023,180.400,-0.363
'[11:00:31.708 11/05/1995]',-0.006,0.025,0.001,180.400,-0.363
'[11:00:31.710 11/05/1995]',-0.006,0.050,-0.010,180.400,-0.363
'[11:00:31.712 11/05/1995]',-0.012,0.050,-0.033,180.400,-0.379
'[11:00:31.714 11/05/1995]',-0.012,0.074,-0.033,180.400,-0.379
'[11:00:31.716 11/05/1995]',-0.012,0.050,-0.021,180.400,-0.379
'[11:00:31.718 11/05/1995]',-0.006,0.050,0.001,180.400,-0.379
'[11:00:31.720 11/05/1995]',-0.006,0.025,0.023,180.400,-0.393
'[11:00:31.722 11/05/1995]',0.001,0.025,0.034,180.400,-0.393
'[11:00:31.724 11/05/1995]',0.001,0.025,0.023,180.400,-0.393
'[11:00:31.726 11/05/1995]',0.001,0.025,0.012,180.400,-0.393
'[11:00:31.728 11/05/1995]',-0.006,0.025,0.001,180.400,-0.406
'[11:00:31.730 11/05/1995]',-0.012,0.025,-0.021,180.400,-0.406
'[11:00:31.732 11/05/1995]',-0.025,0.025,-0.021,180.400,-0.406
'[11:00:31.734 11/05/1995]',-0.025,0.025,0.001,180.400,-0.406
'[11:00:31.736 11/05/1995]',-0.031,0.002,0.001,180.400,-0.418
'[11:00:31.738 11/05/1995]',-0.031,0.002,0.001,180.400,-0.418
'[11:00:31.740 11/05/1995]',-0.031,0.002,0.001,180.400,-0.418
'[11:00:31.742 11/05/1995]',-0.037,0.025,-0.010,180.400,-0.418
'[11:00:31.744 11/05/1995]',-0.050,0.025,-0.044,180.400,-0.429
'[11:00:31.746 11/05/1995]',-0.050,0.025,-0.055,180.400,-0.429
'[11:00:31.748 11/05/1995]',-0.050,0.025,-0.066,180.400,-0.429
'[11:00:31.750 11/05/1995]',-0.050,0.025,-0.044,180.400,-0.429
'[11:00:31.752 11/05/1995]',-0.050,0.002,-0.021,180.400,-0.440
'[11:00:31.754 11/05/1995]',-0.037,0.002,0.001,180.400,-0.440
'[11:00:31.756 11/05/1995]',-0.037,0.002,0.001,180.400,-0.440
'[11:00:31.758 11/05/1995]',-0.050,0.025,-0.021,180.400,-0.440
'[11:00:31.760 11/05/1995]',-0.037,0.025,-0.033,180.400,-0.450
'[11:00:31.762 11/05/1995]',-0.050,0.025,-0.055,180.400,-0.450
'[11:00:31.764 11/05/1995]',-0.050,0.025,-0.055,180.400,-0.450
'[11:00:31.766 11/05/1995]',-0.037,0.025,-0.044,180.400,-0.450
'[11:00:31.768 11/05/1995]',-0.037,0.025,-0.033,180.400,-0.460
'[11:00:31.770 11/05/1995]',-0.031,0.002,0.001,180.400,-0.460
'[11:00:31.772 11/05/1995]',-0.025,0.002,0.001,180.400,-0.460
'[11:00:31.774 11/05/1995]',-0.012,0.025,0.001,180.400,-0.460
'[11:00:31.776 11/05/1995]',-0.012,0.025,-0.021,180.400,-0.469
'[11:00:31.778 11/05/1995]',-0.006,0.025,-0.033,180.400,-0.469
'[11:00:31.780 11/05/1995]',-0.006,0.025,-0.033,180.400,-0.469
'[11:00:31.782 11/05/1995]',0.001,0.025,-0.033,180.400,-0.469
'[11:00:31.784 11/05/1995]',0.007,0.002,0.001,180.400,-0.477
'[11:00:31.786 11/05/1995]',0.007,0.002,0.001,180.400,-0.477
'[11:00:31.788 11/05/1995]',0.013,0.002,0.023,180.400,-0.477
'[11:00:31.790 11/05/1995]',0.013,-0.022,0.023,180.400,-0.477
'[11:00:31.792 11/05/1995]',0.007,-0.022,0.001,180.400,-0.484
'[11:00:31.794 11/05/1995]',0.007,0.002,0.001,180.400,-0.484
'[11:00:31.796 11/05/1995]',0.007,0.002,-0.010,180.400,-0.484
'[11:00:31.798 11/05/1995]',0.007,0.002,-0.021,180.400,-0.484
'[11:00:31.800 11/05/1995]',0.013,-0.022,0.001,180.400,-0.492
'[11:00:31.802 11/05/1995]',0.013,-0.022,0.012,180.400,-0.492
'[11:00:31.804 11/05/1995]',0.013,-0.022,0.034,180.400,-0.492
'[11:00:31.806 11/05/1995]',0.013,-0.022,0.034,180.400,-0.492
'[11:00:31.808 11/05/1995]',0.013,-0.022,0.012,180.400,-0.501
'[11:00:31.810 11/05/1995]',0.013,-0.022,0.001,180.400,-0.501
'[11:00:31.812 11/05/1995]',0.007,0.002,-0.021,180.400,-0.501
'[11:00:31.814 11/05/1995]',0.007,0.002,-0.021,180.400,-0.501
'[11:00:31.816 11/05/1995]',0.007,0.002,0.001,180.400,-0.507
'[11:00:31.818 11/05/1995]',0.007,-0.022,0.001,180.400,-0.507
'[11:00:31.820 11/05/1995]',0.007,-0.022,0.023,180.400,-0.507
'[11:00:31.822 11/05/1995]',0.013,-0.022,0.034,180.400,-0.507
'[11:00:31.824 11/05/1995]',0.007,-0.022,0.012,180.400,-0.513
'[11:00:31.826 11/05/1995]',0.001,-0.022,0.001,180.400,-0.513
'[11:00:31.828 11/05/1995]',0.007,0.002,-0.010,180.400,-0.513
'[11:00:31.830 11/05/1995]',0.007,0.002,-0.021,180.400,-0.513
'[11:00:31.832 11/05/1995]',0.007,0.002,-0.021,180.400,-0.520
'[11:00:31.834 11/05/1995]',0.007,-0.022,0.001,180.400,-0.520
'[11:00:31.836 11/05/1995]',0.007,-0.022,0.012,180.400,-0.520
'[11:00:31.838 11/05/1995]',0.007,-0.022,0.023,180.400,-0.520
'[11:00:31.840 11/05/1995]',0.007,-0.022,0.023,180.400,-0.525
'[11:00:31.842 11/05/1995]',0.007,-0.022,0.001,180.400,-0.525
'[11:00:31.844 11/05/1995]',0.001,0.002,-0.010,180.400,-0.525
'[11:00:31.846 11/05/1995]',0.001,0.002,-0.021,180.400,-0.525
'[11:00:31.848 11/05/1995]',0.001,0.002,-0.021,180.400,-0.531
'[11:00:31.850 11/05/1995]',0.001,-0.022,0.001,180.400,-0.531
'[11:00:31.852 11/05/1995]',0.025,-0.022,0.023,180.400,-0.531
'[11:00:31.854 11/05/1995]',0.032,-0.022,0.045,180.400,-0.531
'[11:00:31.856 11/05/1995]',0.051,-0.022,0.068,180.400,-0.536
'[11:00:31.858 11/05/1995]',0.076,-0.022,0.068,180.400,-0.536
'[11:00:31.860 11/05/1995]',0.101,0.002,0.068,180.400,-0.536
'[11:00:31.862 11/05/1995]',0.138,0.002,0.079,180.400,-0.536
'[11:00:31.864 11/05/1995]',0.170,0.002,0.113,180.400,-0.542
'[11:00:31.866 11/05/1995]',0.213,0.002,0.168,180.400,-0.542
'[11:00:31.868 11/05/1995]',0.232,0.002,0.202,180.400,-0.542
'[11:00:31.870 11/05/1995]',0.257,0.025,0.236,180.400,-0.542
'[11:00:31.872 11/05/1995]',0.264,0.050,0.236,180.400,-0.547
'[11:00:31.874 11/05/1995]',0.264,0.123,0.202,180.400,-0.547
'[11:00:31.876 11/05/1995]',0.264,0.171,0.180,180.400,-0.547
'[11:00:31.878 11/05/1995]',0.245,0.244,0.124,180.400,-0.547
'[11:00:31.880 11/05/1995]',0.220,0.317,0.079,180.400,-0.550
'[11:00:31.882 11/05/1995]',0.188,0.342,0.045,180.400,-0.550
'[11:00:31.884 11/05/1995]',0.176,0.317,0.057,180.400,-0.550
'[11:00:31.886 11/05/1995]',0.195,0.196,0.102,180.400,-0.550
'[11:00:31.888 11/05/1995]',0.213,0.050,0.146,180.400,-0.554
'[11:00:31.890 11/05/1995]',0.232,-0.095,0.168,180.400,-0.554
'[11:00:31.892 11/05/1995]',0.232,-0.265,0.202,180.400,-0.554
'[11:00:31.894 11/05/1995]',0.239,-0.386,0.202,180.400,-0.554
'[11:00:31.896 11/05/1995]',0.232,-0.508,0.224,180.400,-0.558
'[11:00:31.898 11/05/1995]',0.232,-0.581,0.236,180.400,-0.558
'[11:00:31.900 11/05/1995]',0.213,-0.654,0.247,180.400,-0.558
'[11:00:31.902 11/05/1995]',0.188,-0.678,0.236,180.400,-0.558
'[11:00:31.904 11/05/1995]',0.151,-0.678,0.236,180.400,-0.562
'[11:00:31.906 11/05/1995]',0.107,-0.654,0.202,180.400,-0.562
'[11:00:31.908 11/05/1995]',0.082,-0.605,0.168,180.400,-0.562
'[11:00:31.910 11/05/1995]',0.069,-0.556,0.124,180.400,-0.562
'[11:00:31.912 11/05/1995]',0.038,-0.483,0.090,180.400,-0.567
'[11:00:31.914 11/05/1995]',0.025,-0.410,0.057,180.400,-0.567
'[11:00:31.916 11/05/1995]',0.007,-0.338,0.045,180.400,-0.567
'[11:00:31.918 11/05/1995]',-0.006,-0.265,0.034,180.400,-0.567
'[11:00:31.920 11/05/1995]',-0.012,-0.192,0.034,180.400,-0.590
'[11:00:31.922 11/05/1995]',-0.031,-0.144,0.012,180.400,-0.590
'[11:00:31.924 11/05/1995]',-0.025,-0.071,0.001,180.400,-0.590
'[11:00:31.926 11/05/1995]',-0.031,-0.022,-0.010,180.400,-0.590
'[11:00:31.928 11/05/1995]',-0.031,0.002,-0.033,180.400,-0.593
'[11:00:31.930 11/05/1995]',-0.031,0.002,-0.033,180.400,-0.593
'[11:00:31.932 11/05/1995]',-0.031,0.002,-0.033,180.400,-0.593
'[11:00:31.934 11/05/1995]',-0.031,-0.022,-0.010,180.400,-0.593
'[11:00:31.936 11/05/1995]',-0.025,-0.022,0.001,180.400,-0.595
'[11:00:31.938 11/05/1995]',-0.025,-0.022,0.012,180.400,-0.595
'[11:00:31.940 11/05/1995]',-0.025,-0.022,0.012,180.400,-0.595
'[11:00:31.942 11/05/1995]',-0.031,-0.022,0.001,180.400,-0.595
'[11:00:31.944 11/05/1995]',-0.025,0.002,-0.021,180.400,-0.596
'[11:00:31.946 11/05/1995]',-0.025,0.002,-0.033,180.400,-0.596
'[11:00:31.948 11/05/1995]',-0.031,0.002,-0.033,180.400,-0.596
'[11:00:31.950 11/05/1995]',-0.025,0.002,-0.021,180.400,-0.596
'[11:00:31.952 11/05/1995]',-0.025,0.002,0.001,180.400,-0.598
'[11:00:31.954 11/05/1995]',-0.025,0.002,0.012,180.400,-0.598
'[11:00:31.956 11/05/1995]',-0.012,0.002,0.012,180.400,-0.598
'[11:00:31.958 11/05/1995]',-0.025,0.002,0.001,180.400,-0.598
'[11:00:31.960 11/05/1995]',-0.025,0.002,-0.010,180.400,-0.599
'[11:00:31.962 11/05/1995]',-0.025,0.002,-0.033,180.400,-0.599
'[11:00:31.964 11/05/1995]',-0.025,0.025,-0.033,180.400,-0.599
'[11:00:31.966 11/05/1995]',-0.025,0.025,-0.033,180.400,-0.599
'[11:00:31.968 11/05/1995]',-0.025,0.002,-0.010,180.400,-0.599
'[11:00:31.970 11/05/1995]',-0.012,0.002,0.001,180.400,-0.599
'[11:00:31.972 11/05/1995]',-0.025,0.002,0.001,180.400,-0.599
'[11:00:31.974 11/05/1995]',-0.012,0.002,0.001,180.400,-0.599
'[11:00:31.976 11/05/1995]',-0.012,0.025,-0.010,180.400,-0.598
'[11:00:31.978 11/05/1995]',-0.025,0.025,-0.033,180.400,-0.598
'[11:00:31.980 11/05/1995]',-0.025,0.025,-0.033,180.400,-0.598
'[11:00:31.982 11/05/1995]',-0.025,0.025,-0.033,180.400,-0.598
'[11:00:31.984 11/05/1995]',-0.012,0.025,-0.021,180.400,-0.597
'[11:00:31.986 11/05/1995]',-0.012,0.002,0.001,180.400,-0.597
'[11:00:31.988 11/05/1995]',-0.012,0.002,0.001,180.400,-0.597
'[11:00:31.990 11/05/1995]',-0.025,0.025,0.001,180.400,-0.597
'[11:00:31.992 11/05/1995]',-0.012,0.025,-0.010,180.400,-0.595
'[11:00:31.994 11/05/1995]',-0.025,0.025,-0.033,180.400,-0.595
'[11:00:31.996 11/05/1995]',-0.031,0.050,-0.044,180.400,-0.595
'[11:00:31.998 11/05/1995]',-0.031,0.050,-0.044,180.400,-0.595
'[11:00:32.000 11/05/1995]',-0.025,0.025,-0.033,180.400,-0.593
'[11:00:32.002 11/05/1995]',-0.025,0.025,-0.010,180.400,-0.593
'[11:00:32.004 11/05/1995]',-0.025,0.002,0.001,180.400,-0.593
'[11:00:32.006 11/05/1995]',-0.025,0.025,0.001,180.400,-0.593
'[11:00:32.008 11/05/1995]',-0.025,0.025,0.001,180.400,-0.592
'[11:00:32.010 11/05/1995]',-0.025,0.025,-0.021,180.400,-0.592
'[11:00:32.012 11/05/1995]',-0.031,0.050,-0.044,180.400,-0.592
'[11:00:32.014 11/05/1995]',-0.031,0.050,-0.055,180.400,-0.592
'[11:00:32.016 11/05/1995]',-0.031,0.050,-0.033,180.400,-0.589
'[11:00:32.018 11/05/1995]',-0.025,0.025,-0.021,180.400,-0.589
'[11:00:32.020 11/05/1995]',-0.025,0.025,0.001,180.400,-0.589
'[11:00:32.022 11/05/1995]',-0.012,0.025,0.001,180.400,-0.589
'[11:00:32.024 11/05/1995]',-0.025,0.025,0.001,180.400,-0.586
'[11:00:32.026 11/05/1995]',-0.012,0.025,-0.021,180.400,-0.586
'[11:00:32.028 11/05/1995]',-0.025,0.050,-0.033,180.400,-0.586
'[11:00:32.030 11/05/1995]',-0.025,0.074,-0.044,180.400,-0.586
'[11:00:32.032 11/05/1995]',-0.025,0.050,-0.044,180.400,-0.583
'[11:00:32.034 11/05/1995]',-0.025,0.050,-0.033,180.400,-0.583
'[11:00:32.036 11/05/1995]',-0.025,0.025,0.001,180.400,-0.583
'[11:00:32.038 11/05/1995]',-0.012,0.025,0.001,180.400,-0.583
'[11:00:32.040 11/05/1995]',-0.012,0.025,0.001,180.400,-0.579
'[11:00:32.042 11/05/1995]',-0.025,0.050,-0.010,180.400,-0.579
'[11:00:32.044 11/05/1995]',-0.012,0.050,-0.033,180.400,-0.579
'[11:00:32.046 11/05/1995]',-0.025,0.074,-0.044,180.400,-0.579
'[11:00:32.048 11/05/1995]',-0.025,0.074,-0.044,180.400,-0.575
'[11:00:32.050 11/05/1995]',-0.025,0.050,-0.033,180.400,-0.575
'[11:00:32.052 11/05/1995]',-0.012,0.025,0.001,180.400,-0.575
'[11:00:32.054 11/05/1995]',-0.012,0.025,0.001,180.400,-0.575
'[11:00:32.056 11/05/1995]',-0.025,0.025,0.001,180.400,-0.573
'[11:00:32.058 11/05/1995]',-0.025,0.025,0.001,180.400,-0.573
'[11:00:32.060 11/05/1995]',-0.025,0.050,-0.033,180.400,-0.573
'[11:00:32.062 11/05/1995]',-0.031,0.074,-0.033,180.400,-0.573
'[11:00:32.064 11/05/1995]',-0.031,0.074,-0.055,180.400,-0.569
'[11:00:32.066 11/05/1995]',-0.025,0.050,-0.033,180.400,-0.569
'[11:00:32.068 11/05/1995]',-0.025,0.050,-0.021,180.400,-0.569
'[11:00:32.070 11/05/1995]',-0.025,0.025,0.001,180.400,-0.569
'[11:00:32.072 11/05/1995]',-0.012,0.025,0.001,180.400,-0.565
'[11:00:32.074 11/05/1995]',-0.025,0.050,0.001,180.400,-0.565
'[11:00:32.076 11/05/1995]',-0.025,0.050,-0.010,180.400,-0.565
'[11:00:32.078 11/05/1995]',-0.025,0.074,-0.033,180.400,-0.565
'[11:00:32.080 11/05/1995]',-0.025,0.074,-0.044,180.400,-0.563
'[11:00:32.082 11/05/1995]',-0.025,0.074,-0.033,180.400,-0.563
'[11:00:32.084 11/05/1995]',-0.012,0.050,-0.021,180.400,-0.563
'[11:00:32.086 11/05/1995]',-0.012,0.050,0.001,180.400,-0.563
'[11:00:32.088 11/05/1995]',-0.006,0.025,0.001,180.400,-0.559
'[11:00:32.090 11/05/1995]',-0.012,0.050,0.012,180.400,-0.559
'[11:00:32.092 11/05/1995]',-0.006,0.050,0.001,180.400,-0.559
'[11:00:32.094 11/05/1995]',-0.012,0.074,-0.033,180.400,-0.559
'[11:00:32.096 11/05/1995]',-0.012,0.074,-0.033,180.400,-0.556
'[11:00:32.098 11/05/1995]',-0.012,0.074,-0.033,180.400,-0.556
'[11:00:32.100 11/05/1995]',-0.012,0.074,-0.021,180.400,-0.556
'[11:00:32.102 11/05/1995]',-0.006,0.050,0.001,180.400,-0.556
'[11:00:32.104 11/05/1995]',-0.006,0.025,0.012,180.400,-0.555
'[11:00:32.106 11/05/1995]',-0.006,0.050,0.012,180.400,-0.555
'[11:00:32.108 11/05/1995]',-0.006,0.050,0.001,180.400,-0.555
'[11:00:32.110 11/05/1995]',0.001,0.074,0.001,180.400,-0.555
'[11:00:32.112 11/05/1995]',-0.006,0.074,-0.021,180.400,-0.552
'[11:00:32.114 11/05/1995]',0.001,0.074,-0.021,180.400,-0.552
'[11:00:32.116 11/05/1995]',0.001,0.050,-0.010,180.400,-0.552
'[11:00:32.118 11/05/1995]',0.001,0.050,0.001,180.400,-0.552
'[11:00:32.120 11/05/1995]',0.007,0.025,0.023,180.400,-0.549
'[11:00:32.122 11/05/1995]',0.007,0.025,0.034,180.400,-0.549
'[11:00:32.124 11/05/1995]',0.013,0.025,0.034,180.400,-0.549
'[11:00:32.126 11/05/1995]',0.013,0.050,0.012,180.400,-0.549
'[11:00:32.128 11/05/1995]',0.013,0.074,0.001,180.400,-0.545
'[11:00:32.130 11/05/1995]',0.013,0.050,0.001,180.400,-0.545
'[11:00:32.132 11/05/1995]',0.013,0.050,0.001,180.400,-0.545
'[11:00:32.134 11/05/1995]',0.025,0.025,0.012,180.400,-0.545
'[11:00:32.136 11/05/1995]',0.032,0.002,0.045,180.400,-0.540
'[11:00:32.138 11/05/1995]',0.032,0.002,0.057,180.400,-0.540
'[11:00:32.140 11/05/1995]',0.032,0.002,0.057,180.400,-0.540
'[11:00:32.142 11/05/1995]',0.032,0.025,0.034,180.400,-0.540
'[11:00:32.144 11/05/1995]',0.032,0.025,0.023,180.400,-0.533
'[11:00:32.146 11/05/1995]',0.025,0.025,0.012,180.400,-0.533
'[11:00:32.148 11/05/1995]',0.032,0.025,0.012,180.400,-0.533
'[11:00:32.150 11/05/1995]',0.032,0.002,0.034,180.400,-0.533
'[11:00:32.152 11/05/1995]',0.038,0.002,0.057,180.400,-0.523
'[11:00:32.154 11/05/1995]',0.051,0.002,0.068,180.400,-0.523
'[11:00:32.156 11/05/1995]',0.038,0.002,0.068,180.400,-0.523
'[11:00:32.158 11/05/1995]',0.051,0.002,0.068,180.400,-0.523
'[11:00:32.160 11/05/1995]',0.038,0.002,0.045,180.400,-0.508
'[11:00:32.162 11/05/1995]',0.038,0.002,0.023,180.400,-0.508
'[11:00:32.164 11/05/1995]',0.032,0.025,0.023,180.400,-0.508
'[11:00:32.166 11/05/1995]',0.032,0.002,0.034,180.400,-0.508
'[11:00:32.168 11/05/1995]',0.032,0.002,0.045,180.400,-0.488
'[11:00:32.170 11/05/1995]',0.032,0.002,0.068,180.400,-0.488
'[11:00:32.172 11/05/1995]',0.038,0.002,0.068,180.400,-0.488
'[11:00:32.174 11/05/1995]',0.032,0.002,0.057,180.400,-0.488
'[11:00:32.176 11/05/1995]',0.032,0.002,0.034,180.400,-0.460
'[11:00:32.178 11/05/1995]',0.013,0.002,0.012,180.400,-0.460
'[11:00:32.180 11/05/1995]',0.025,0.025,0.001,180.400,-0.460
'[11:00:32.182 11/05/1995]',0.013,0.002,0.012,180.400,-0.460
'[11:00:32.184 11/05/1995]',0.025,0.002,0.034,180.400,-0.426
'[11:00:32.186 11/05/1995]',0.025,0.002,0.045,180.400,-0.426
'[11:00:32.188 11/05/1995]',0.025,0.002,0.057,180.400,-0.426
'[11:00:32.190 11/05/1995]',0.025,0.002,0.045,180.400,-0.426
'[11:00:32.192 11/05/1995]',0.013,0.002,0.034,180.400,-0.385
'[11:00:32.194 11/05/1995]',0.013,0.002,0.001,180.400,-0.385
'[11:00:32.196 11/05/1995]',0.013,0.002,0.001,180.400,-0.385
'[11:00:32.198 11/05/1995]',0.007,0.002,0.001,180.400,-0.385
'[11:00:32.200 11/05/1995]',0.013,0.002,0.001,180.400,-0.338
'[11:00:32.202 11/05/1995]',0.007,0.002,0.023,180.400,-0.338
'[11:00:32.204 11/05/1995]',0.007,0.002,0.034,180.400,-0.338
'[11:00:32.206 11/05/1995]',0.007,0.002,0.034,180.400,-0.338
'[11:00:32.208 11/05/1995]',0.007,0.002,0.023,180.400,-0.282
'[11:00:32.210 11/05/1995]',0.001,0.002,0.001,180.400,-0.282
'[11:00:32.212 11/05/1995]',-0.006,0.002,-0.021,180.400,-0.282
'[11:00:32.214 11/05/1995]',-0.006,0.002,-0.021,180.400,-0.282
'[11:00:32.216 11/05/1995]',-0.006,0.002,-0.010,180.400,-0.222
'[11:00:32.218 11/05/1995]',-0.006,0.002,0.001,180.400,-0.222
'[11:00:32.220 11/05/1995]',-0.006,0.002,0.023,180.400,-0.222
'[11:00:32.222 11/05/1995]',-0.006,0.002,0.023,180.400,-0.222
'[11:00:32.224 11/05/1995]',-0.012,0.002,0.012,180.400,-0.157
'[11:00:32.226 11/05/1995]',-0.012,0.002,0.001,180.400,-0.157
'[11:00:32.228 11/05/1995]',-0.012,0.002,-0.033,180.400,-0.157
'[11:00:32.230 11/05/1995]',-0.025,0.002,-0.033,180.400,-0.157
'[11:00:32.232 11/05/1995]',-0.025,0.002,-0.033,180.400,-0.087
'[11:00:32.234 11/05/1995]',-0.012,0.002,-0.010,180.400,-0.087
'[11:00:32.236 11/05/1995]',-0.012,0.002,0.001,180.400,-0.087
'[11:00:32.238 11/05/1995]',-0.012,0.002,0.012,180.400,-0.087
'[11:00:32.240 11/05/1995]',-0.012,0.002,0.012,180.400,-0.018
'[11:00:32.242 11/05/1995]',-0.012,0.002,0.001,180.400,-0.018
'[11:00:32.244 11/05/1995]',-0.012,0.002,-0.021,180.400,-0.018
'[11:00:32.246 11/05/1995]',-0.025,0.025,-0.033,180.400,-0.018
'[11:00:32.248 11/05/1995]',-0.025,0.002,-0.033,180.400,0.052
'[11:00:32.250 11/05/1995]',-0.025,0.002,-0.010,180.400,0.052
'[11:00:32.252 11/05/1995]',-0.012,0.002,0.001,180.400,0.052
'[11:00:32.254 11/05/1995]',-0.025,0.002,0.012,180.400,0.052
'[11:00:32.256 11/05/1995]',-0.012,0.002,0.012,180.400,0.120
'[11:00:32.258 11/05/1995]',-0.012,0.002,0.001,180.400,0.120
'[11:00:32.260 11/05/1995]',-0.025,0.002,-0.021,180.400,0.120
'[11:00:32.262 11/05/1995]',-0.025,0.002,-0.033,180.400,0.120
'[11:00:32.264 11/05/1995]',-0.025,0.002,-0.033,180.400,0.183
'[11:00:32.266 11/05/1995]',-0.025,0.002,-0.033,180.400,0.183
'[11:00:32.268 11/05/1995]',-0.025,0.002,0.001,180.400,0.183
'[11:00:32.270 11/05/1995]',-0.012,0.002,0.001,180.400,0.183
'[11:00:32.272 11/05/1995]',-0.012,0.002,0.012,180.400,0.243
'[11:00:32.274 11/05/1995]',-0.025,0.002,0.001,180.400,0.243
'[11:00:32.276 11/05/1995]',-0.025,0.002,-0.010,180.400,0.243
'[11:00:32.278 11/05/1995]',-0.025,0.002,-0.033,180.400,0.243
'[11:00:32.280 11/05/1995]',-0.025,0.002,-0.033,180.400,0.296
'[11:00:32.282 11/05/1995]',-0.025,0.002,-0.033,180.400,0.296
'[11:00:32.284 11/05/1995]',-0.025,0.002,-0.010,180.400,0.296
'[11:00:32.286 11/05/1995]',-0.025,0.002,0.001,180.400,0.296
'[11:00:32.288 11/05/1995]',-0.025,0.002,0.001,180.400,0.343
'[11:00:32.290 11/05/1995]',-0.025,0.002,0.001,180.400,0.343
'[11:00:32.292 11/05/1995]',-0.025,0.002,0.001,180.400,0.343
'[11:00:32.294 11/05/1995]',-0.031,0.002,-0.033,180.400,0.343
'[11:00:32.296 11/05/1995]',-0.031,0.025,-0.033,180.400,0.384
'[11:00:32.298 11/05/1995]',-0.031,0.025,-0.033,180.400,0.384
'[11:00:32.300 11/05/1995]',-0.025,0.002,-0.033,180.400,0.384
'[11:00:32.302 11/05/1995]',-0.025,0.002,0.001,180.400,0.384
'[11:00:32.304 11/05/1995]',-0.025,0.002,0.001,180.400,0.415
'[11:00:32.306 11/05/1995]',-0.025,0.002,0.001,180.400,0.415
'[11:00:32.308 11/05/1995]',-0.025,0.002,0.001,180.400,0.415
'[11:00:32.310 11/05/1995]',-0.025,0.002,-0.021,180.400,0.415
'[11:00:32.312 11/05/1995]',-0.031,0.025,-0.033,180.400,0.441
'[11:00:32.314 11/05/1995]',-0.031,0.025,-0.044,180.400,0.441
'[11:00:32.316 11/05/1995]',-0.031,0.002,-0.033,180.400,0.441
'[11:00:32.318 11/05/1995]',-0.031,0.002,-0.010,180.400,0.441
'[11:00:32.320 11/05/1995]',-0.025,0.002,0.001,180.400,0.458
'[11:00:32.322 11/05/1995]',-0.012,0.002,0.001,180.400,0.458
'[11:00:32.324 11/05/1995]',-0.025,0.002,0.001,180.400,0.458
'[11:00:32.326 11/05/1995]',-0.025,0.002,-0.021,180.400,0.458
'[11:00:32.328 11/05/1995]',-0.031,0.025,-0.033,180.400,0.468
'[11:00:32.330 11/05/1995]',-0.025,0.025,-0.044,180.400,0.468
'[11:00:32.332 11/05/1995]',-0.025,0.025,-0.033,180.400,0.468
'[11:00:32.334 11/05/1995]',-0.025,0.002,-0.021,180.400,0.468
'[11:00:32.336 11/05/1995]',-0.025,0.002,0.001,180.400,0.471
'[11:00:32.338 11/05/1995]',-0.025,0.002,0.001,180.400,0.471
'[11:00:32.340 11/05/1995]',-0.012,0.002,0.001,180.400,0.471
'[11:00:32.342 11/05/1995]',-0.025,0.002,0.001,180.400,0.471
'[11:00:32.344 11/05/1995]',-0.025,0.025,-0.033,180.400,0.469
'[11:00:32.346 11/05/1995]',-0.031,0.025,-0.033,180.400,0.469
'[11:00:32.348 11/05/1995]',-0.025,0.025,-0.033,180.400,0.469
'[11:00:32.350 11/05/1995]',-0.025,0.002,-0.033,180.400,0.469
'[11:00:32.352 11/05/1995]',-0.025,0.002,0.001,180.400,0.458
'[11:00:32.354 11/05/1995]',-0.025,0.002,0.001,180.400,0.458
'[11:00:32.356 11/05/1995]',-0.025,0.002,0.001,180.400,0.458
'[11:00:32.358 11/05/1995]',-0.025,0.002,0.001,180.400,0.458
'[11:00:32.360 11/05/1995]',-0.012,0.025,-0.021,180.400,0.444
'[11:00:32.362 11/05/1995]',-0.025,0.025,-0.033,180.400,0.444
'[11:00:32.364 11/05/1995]',-0.025,0.025,-0.033,180.400,0.444
'[11:00:32.366 11/05/1995]',-0.031,0.002,-0.033,180.400,0.444
'[11:00:32.368 11/05/1995]',-0.025,0.002,0.001,180.400,0.424
'[11:00:32.370 11/05/1995]',-0.025,0.002,0.001,180.400,0.424
'[11:00:32.372 11/05/1995]',-0.025,0.002,0.001,180.400,0.424
'[11:00:32.374 11/05/1995]',-0.025,0.002,0.001,180.400,0.424
'[11:00:32.376 11/05/1995]',-0.025,0.002,0.001,180.400,0.398
'[11:00:32.378 11/05/1995]',-0.025,0.025,-0.033,180.400,0.398
'[11:00:32.380 11/05/1995]',-0.025,0.025,-0.033,180.400,0.398
'[11:00:32.382 11/05/1995]',-0.025,0.025,-0.033,180.400,0.398
'[11:00:32.384 11/05/1995]',-0.031,0.002,-0.010,180.400,0.368
'[11:00:32.386 11/05/1995]',-0.025,0.002,0.001,180.400,0.368
'[11:00:32.388 11/05/1995]',-0.012,0.002,0.012,180.400,0.368
'[11:00:32.390 11/05/1995]',-0.012,0.002,0.001,180.400,0.368
'[11:00:32.392 11/05/1995]',-0.012,0.002,0.001,180.400,0.336
